id,phrases
212,"En los próximos cuatro años pondremos en funcionamiento: El Palacio de Vistalegre (Carabanchel), El Conjunto Monumental de Goyeneche (Nuevo Baztán), El Centro de Interpretación del Valle de los Neandertales (Pinilla del Valle). También crearemos el Espacio para las Artes Metro de Madrid, en la calle Castelló 21, orientado a los creadores jóvenes y al público infantil y juvenil, donde convivirán las artes plásticas y escénicas; que funcionará asimismo como residencia permanente de una compañía de Teatro por y para jóvenes. "
213,"Llevaremos a cabo el traslado del Museo Picasso de Buitrago de Lozoya al Castillo de esa localidad, en coordinación con su ayuntamiento, para garantizar su mejora y ampliación, afianzando la oferta cultural y turística de la Sierra Norte de la región."
214,"Impulsaremos la Moda como disciplina creativa de primer orden, a través de proyectos editoriales y expositivos, a la vez que la situaremos como ejemplo extraordinario de la Marca Madrid, trabajando en
la internacionalización de la moda española, con presencia de nuestros creadores en los principales mercados internacionales (París y Nueva York)."
215,"Fomentaremos las actividades extra escolares relacionadas con la formación cultural, las artes escénicas y la vivencia del entorno cultural."
216,Serán actividades extra escolares a la vez formativas y vivenciales. Permitirán a los estudiantes explorar territorios como las artes escénicas y ahondar en el conocimiento de su entorno cultural. Supondrá el acercamiento a la música a través de la experiencia y a las artes mediante la comprensión del contexto histórico. 
217,"Reivindicaremos el Teatro del Siglo de Oro español a través de programas que pongan en valor la dramaturgia clásica española y la abran a todos los públicos, que se desarrollarán en la Casa Museo Lope de Vega, en el Museo Casa Natal de Cervantes y en los Teatros del Canal; e incrementaremos también la partida económica destinada al Festival de Teatro Clásico de la Comunidad de Madrid."
218,"Al hilo de esta propuesta, incluiremos en el programa del Festival Teatralia adaptaciones para el público infantil y juvenil de las obras más destacadas de la dramaturgia española anterior al siglo XX."
219,"Difundiremos la literatura entre los niños y adolescentes madrileños, especialmente de los clásicos españoles, con el objetivo de que comprendan el modo de pensar y actuar en otros tiempos, lo que les permitirá entender mejor la sociedad actual."
220,"Afianzaremos y reforzaremos las medidas de impulso y fomento de la lectura en la Comunidad de Madrid, con una actuación integral que abarque todos los eslabones del universo de la lectura."
221,"Para ello incidiremos sobre el lector, el autor (mediante incentivos a los creadores), el libro y las bibliotecas (con atención a los nuevos contenidos y nuevos formatos, y con un mayor esfuerzo presupuestario en la actualización y enriquecimiento de los fondos bibliográficos públicos), y libreros y editores (mediante líneas de subvención)."
222,"Seguiremos avanzando también hacia la unificación total de los servicios de lectura pública, para que la Comunidad de Madrid siga estando a la cabeza de España en hábitos de lectura."
223,"Seguiremos fomentando y protegiendo la Fiesta de los Toros como una de nuestras señas de identidad cultural, turística y económica, en colaboración con el sector y los ayuntamientos, en especial tras la difícil situación del sector como consecuencia de la pandemia."
224,"Para ello, y apostando por su futuro:"
225,Continuaremos apoyando a las escuelas taurinas de Madrid.
226,"Continuaremos las obras de modernización de la Plaza de Toros de Las Ventas, para que siga siendo un centro de referencia internacional."
227,"Impulsaremos la celebración de festejos taurinos, especialmente en los municipios con menos habitantes con plazas de tercera o cuarta categoría, lo que ayudará al empleo en el sector y dinamizará la economía local."
228,Colaboraremos con el Ayuntamiento de Madrid para la promoción y protección de la tauromaquia como patrimonio cultural.
229,"Una Comunidad valiente, emprendedora y abierta al mundo"
230,"Madrid, motor económico de España"
231,Nuestra seña de identidad: impuestos bajos y mejores servicios públicos
232,"El empleo, siempre nuestra prioridad"
233,"La Economía Social, una fuente de oportunidades de empleo para todos"
234,Por la igualdad efectiva de mujeres y hombres
235,"La práctica del deporte, un derecho de todos"
236,"Madrid, destino turístico de calidad"
237,"Madrid, una región europea"
238,"Madrid, motor económico de España"
239,"La Comunidad de Madrid, con el Partido Popular, se ha convertido en el motor económico de España, como muestra cualquier indicador que se consulte. Así, hemos pasado de ser la cuarta región en PIB per cápita al inicio del Estado de las Autonomías, a ser la primera, tras años de Gobierno del PP. El volumen de PIB de Madrid
es hoy, junto con Cataluña, el primero de España, y nuestra tasa de paro es de las más bajas de nuestro país. A pesar de la fuerte contracción económica que el país ha sufrido con ocasión de la pandemia, Madrid ha resistido mejor como consecuencia de sus acertadas políticas económicas y quirúrgicas en materia sanitaria."
240,"Por eso, vamos a continuar apostando por las medidas liberales que han procurado esos buenos resultados. Seguiremos profundizando en una economía ágil, que permita que los empresarios, los autónomos, los comerciantes, los profesionales y los consumidores cuenten con el mejor entorno para desenvolverse y progresar. "
241,"Además, vamos a trabajar para mantenernos como uno de los principales polos tecnológicos de Europa -el polo tecnológico del sur de Europa- con una industria innovadora, eficiente y productiva, que dinamice la economía y genere alto valor añadido. Vamos a fomentar los sectores económicos más productivos de la economía madrileña e incorporaremos el impulso a la economía circular, con el objetivo de conseguir la reducción de residuos en los diferentes ámbitos. "
242,Pymes y Empresas: el impulso de nuestra economía
243,"Apoyaremos la reducción de los plazos para crear una empresa en la Comunidad de Madrid, porque apostamos por la eliminación de trabas a la prosperidad.  "
244,"Entre otras medidas que van a ir dirigidas al objetivo de reducir trabas a los emprendedores, plantearemos Administración del Estado y los Ayuntamientos madrileños para este fin."
245,"Impulsaremos, dentro de las competencias que tiene la Comunidad de Madrid, una Ley de Armonización para la Unidad de Mercado que impida la fragmentación económica. Con esta ley, un empresario o emprendedor que obtenga una licencia en cualquier Comunidad Autónoma podrá operar en todo el territorio nacional,
y las prescripciones técnicas de los productos o servicios serán iguales en toda España."
246,"Entre otras medidas que van a ir dirigidas al objetivo de reducir trabas a los emprendedores, plantearemos Administración del Estado y los Ayuntamientos madrileños para este fin."
247,"Crearemos una Oficina Integral de atención al emprendedor y al empresario, como espacio único donde converja toda la información, trámites, asesoría global, y todos aquellos servicios proporcionados por la Administración para empresarios y emprendedores."
248,"Pondremos en marcha un Servicio específico de búsqueda de financiación, que oriente a las pymes a otras fuentes de financiación alternativas a la bancaria, y promoveremos Programas de Formación y líneas de financiación específicas para la internacionalización con el objetivo de incentivar la formación de los profesionales y empresas, permitiéndoles competir en el entorno internacional."
249,"Favoreceremos el crecimiento de las pymes, mediante consultorías especializadas y líneas de financiación."
250,"El tamaño empresarial es la principal causa de falta de productividad y, por ende, de competitividad de las empresas españolas y madrileñas. En la Comunidad de Madrid tenemos un tejido empresarial formado en más del 95% por micropymes (con menos de 9 trabajadores) y, conscientes de ello, desde el Partido Popular ya hemos ido implementando medidas de apoyo al crecimiento empresarial durante los últimos años. Conviene, por tanto, seguir apostando por apoyar a nuestras empresas a crecer, para favorecer asimismo la competitividad de la economía madrileña"
251,"Impulsaremos la transformación digital de las pymes madrileñas y su internacionalización, porque la evolución futura de nuestras empresas va a estar fuertemente ligada a su capacidad de adaptación a ese proceso transformador."
252,"Se incrementará del 30 al 40% el porcentaje de deducción en el IRPF de la inversión realizada en adquisición de acciones y participaciones de entidades de nueva creación que creen empleo indefinido, y
se eleva el importe máximo a deducir de 6.000 a 9.000 euros anuales."
253,"Promoveremos una Aceleradora de “Start-Ups” madrileñas, con el apoyo de recursos públicos, que ayude a las empresas a definir y desarrollar sus productos, identificar segmentos de clientes prometedores y recursos seguros, incluidos capital y empleados."
254,"Apostaremos por impulsar el sector del videojuego, animación y contenidos digitales, una industria en expansión con gran capacidad de creación de empleo y con infinidad de aplicaciones en diferentes sectores: educativos, sanitarios, dependencia."
255,"Por ello, impulsaremos el desarrollo de este sector, tanto la formación de talento como el crecimiento de las empresas madrileñas, ayudándoles en su fase de expansión a través de la búsqueda de financiación."
256,Autónomos y emprendedores: presente y futuro de la economía madrileña
257,"Desde el Partido Popular proponemos medidas para apoyar a los autónomos y emprendedores desde una triple vertiente: ayudar a quienes quieren iniciar una actividad; apoyar a los que ya la han emprendido para que puedan mantener y hacer crecer sus proyectos; y mejorar la protección social de los autónomos, haciendo posible la segunda oportunidad."
258,"Reforzaremos la Tarifa Plana para nuevos autónomos, garantizando una tarifa de 50 euros de cotización a la Seguridad Social durante 2 años."
259,"Gracias a esta medida, en la Comunidad de Madrid
los nuevos autónomos no se verán afectados por las recientes subidas en las cotizaciones que ha realizado el Gobierno socialista. Esto les supondrá a los nuevos emprendedores madrileños un ahorro de casi 5.600 euros durante los dos años. Por tanto, mientras en el conjunto
del país la Tarifa Plana se incrementará hasta los 60 euros y sólo se podrá disfrutar de ella durante 12 meses, en la Comunidad de Madrid se mantendrá la cuantía de 50 euros y además durante 24 meses."
260,"También, tal como detallamos en el apartado de este programa sobre conciliación de la vida personal, familiar y laboral, crearemos una ayuda de hasta 10.000 euros para los autónomos que contraten un trabajador
por tiempo indefinido, para que puedan dedicar más tiempo al cuidado de hijos o personas en situación de dependencia."
261,"Mejoraremos la Tarifa Plana para las mujeres autónomas que se reincorporan a su actividad tras la maternidad, garantizando que puedan disfrutar de esta ayuda durante 24 meses."
262,"Con el objetivo de apoyar a las mujeres autónomas que se incorporen a su proyecto tras la maternidad, ampliaremos un año más la Tarifa Plana de cotización a la Seguridad Social hasta los dos años."
263,"No nos olvidaremos de los madrileños que están en la franja de edad entre los 45 años y los 65 años, y que muchas veces se sienten olvidados en la actuación de
las Administraciones. Implantaremos medidas para incentivar la participación en la actividad económica de unas personas que cuentan con una experiencia y conocimientos de primer orden."
264,"Ampliaremos la Red de Oficinas de Atención al Emprendedor, la Aceleradora de Proyectos de la Comunidad de Madrid y el Programa de Alquiler de Locales a precios reducidos."
265,"Desarrollaremos el Programa Impulsa para autónomos en situación de dificultad y continuaremos trabajando para facilitar el relevo de negocios, entre otros incentivos a los autónomos madrileños. También pondremos en marcha un servicio de atención temprana para apoyar tanto a autónomos como a pymes en situación de dificultad, para que puedan reflotar sus proyectos."
266,"Reforzaremos el programa SOS Empresa que pone a disposición de los autónomos y de las pymes un servicio de atención temprana y de consultoría profesional especializada en materia fiscal, jurídica, financiera y de marketing, entre otras, con el objeto de que puedan reactivar o reflotar sus proyectos."
267,Garantizaremos una protección adicional a los autónomos tras el cese de actividad y desarrollaremos la segunda oportunidad.
268,"Potenciaremos el programa Re-Emprende que contempla ayudas de hasta 450 euros durante 6 meses a los autónomos que hayan agotado su prestación por cese de actividad, así como una ayuda adicional de 200 euros durante 12 meses más para aquellos que quieran volver a empezar."
269,Impulsaremos un nuevo programa para fomentar el emprendimiento en todas las etapas educativas que combinará formación para la adquisición de conocimientos con la participación en proyectos y experiencias emprendedoras reales.
270,"En colaboración con Educación, pondremos en marcha un programa adaptado a los distintos ciclos de educación primaria, secundaria, bachillerato y formación profesional que, además de formación para la adquisición de conocimientos y habilidades relacionadas con el emprendimiento, incluirá una parte práctica de experiencias emprendedoras reales."
271,Un plan de acción para el Comercio
272,"Continuaremos apoyando la transformación del sector del pequeño comercio madrileño mediante acciones de consultoría, financiación, inversión y asesoramiento, para que pueda seguir creciendo."
273,"Promoveremos una Plataforma Integral de “E-Commerce” para el pequeño comercio madrileño, permitiendo a las pequeñas empresas comercializar sus productos a través de internet."
274,"Incentivaremos un Plan de Revitalización de los centros urbanos de las ciudades, recuperando su oferta comercial de proximidad, potenciando las nuevas figuras de autogestión del pequeño comercio urbano (a través delos Centros Comerciales Abiertos o los Business Improvement Districts) e insistiendo en la recuperación
y modernización de formatos comerciales colectivos
de proximidad, como los Mercados de Abastos o las GaleríasComerciales."
275,"Crearemos un “Sello de Confianza” del pequeño comercio de la Comunidad de Madrid, como sello distintivo del servicio y producto de calidad que ofrecen los pequeños y media nos comercia ntes a los consumidores."
276,"Una de las tareas que tiene por delante el pequeño y mediano comerciante es responder a los nuevos retos mediante una mayor concienciación de su especialización y servicio directo al consumidor, que le permitan recuperar su cuota de mercado y diferenciarse activamente de sus competidores."
277,Crearemos una Escuela Virtual de Formación para el pequeño comercio de la Comunidad de Madrid.
278,"Pondremos en marcha un Servicio de Mediación entre las pequeñas empresas de comercio y las grandes empresas proveedoras de servicios y suministros, con la participación de instituciones públicas o corporaciones de derecho público, como la Cámara de Comercio de Madrid."
279,"Potenciaremos la protección de los consumidores,
a través de la oficina de atención al consumidor, favoreciendo los servicios de asesoramiento, así como mediante la realización de campañas informativas y de formación."
280,"Seguiremos contribuyendo a hacer de IFEMA un referente internacional en el sector y a consolidar la institución ferial como la principal empresa de Madrid, ampliando sus espacios para albergar estas actividades. Además, impulsaremos todas las sinergias posibles de las actividades de IFEMA con el comercio de los municipios."
281,"Una industria innovadora, eficiente y productiva"
282,"Ejecutaremos el recién aprobado Plan Industrial de
la Comunidad de Madrid 2019-2025 cuyo objetivo es incrementar el tamaño y el valor añadido de la industria regional."
283,"La industria es el segundo sector económico de la Comunidad de Madrid y queremos que siga creciendo y que sea, además, de alto valor añadido, que es una nota característica de la industria regional."
284,"Modernizaremos los polígonos industriales de la Comunidad de Madrid, mejorando los accesos y conexiones donde sea necesario, y la logística de los mismos."
285,"En línea con lo anterior, es fundamental que contemos con las mejores plantas, parques industriales y factorías en nuestra región, avanzadas, con buenos accesos y bien comunicadas. Para ello, ayudaremos a los Municipios en la solicitud de la gestión de los fondos del Programa de Inversión Regional (PIR) para dedicarlos a dicho fin."
286,Atracción de inversiones
287,"Potenciaremos la Oficina Invest Madrid para promocionar la Comunidad de Madrid como receptora de inversión extranjera, apostando decididamente por poner en valor nuestra región en ámbitos internacionales para atraer inversión y talento; y tomaremos el Brexit como un elemento de oportunidades, trabajando para lograr que Madrid atraiga una parte importante de las inversiones y negocios que tengan que trasladarse de Gran Bretaña."
288,"Crearemos una Autopista Administrativa que centralice todas las gestiones administrativas de los inversores extranjeros, y constituya un incentivo a la inversión en nuestra región."
289,"Garantizaremos al máximo la seguridad jurídica que dé certidumbre a los inversores que elijan Madrid para sus nuevas operaciones, independientemente
del ciclo económico o de cualquier otro tipo de condicionamientos."
290,"También desplegaremos todos los esfuerzos necesarios
para desarrollar programas de Suelo para actividades económicas, especialmente Científico-Tecnológico de última generación, para que las inversiones científico-tecnológicas cuenten con suelo en la Comunidad de Madrid donde desarrollar su actividad."
291,"Desarrollaremos la Marca de la Comunidad de Madrid en el exterior, con un emblema fácilmente reconocible, que recoja lo que significa nuestra región: un espacio de libertad donde vivir, trabajar y emprender."
292,"Fomentaremos el estudio del español como segunda línea de negocios en el Mundo, potenciando la Comunidad de Madrid como destino para aprender español y espacio de referencia del Servicio Internacional de Evaluación de la Lengua Española."
293,Nuestra seña de identidad: impuestos bajos y mejores servicios públicos
294,"Nuestro compromiso con la sostenibilidad de las cuentas públicas y el cumplimiento de los objetivos de estabilidad presupuestaria son claros. No sólo porque nos lo imponga Europa, sino porque creemos en ello. Lo hemos demostrado a lo largo de todos estos años de Gobierno, tanto en la Comunidad de Madrid como en España, y en las diferentes regiones y municipios donde los ciudadanos nos han dado su confianza para gobernar."
295,"Creemos que no podemos endeudarnos, que no podemos gastar más de lo que ingresamos, y que estas políticas responsables no sólo son compatibles, sino necesarias, para tener los mejores servicios públicos esenciales. Somos eficientes en el gasto, y por eso podemos bajar impuestos, para que dicho dinero se encuentre en el bolsillo de los ciudadanos, que son los que mejor pueden decidir qué hacer con él. Y en esa línea seguiremos trabajando: bajando el déficit, buscando el superávit para amortizar deuda y aplicando políticas eficientes, basadas en impuestos bajos y reformas profundas."
296,"Continuaremos con la política de bajada de impuestos que caracteriza al Partido Popular en la Comunidad de Madrid, que libera recursos para que los ciudadanos puedan consumir, ahorrar e invertir más y, así, generar actividad y empleo."
297,"En los próximos años plantearemos una rebaja de impuestos enfocada a la atracción de inversiones, premios al emprendimiento y a las familias, manteniendo además los tipos bajos y las bonificaciones y exenciones actuales de los distintos impuestos."
298,"Bajaremos la tarifa autonómica del IRPF para beneficiar a tres millones de madrileños e impulsar la economía y el empleo. Se reducirán todos los tramos de la tarifa en medio punto y los contribuyentes pagarán hasta un 5,5% menos."
299,"Esto significa una rebaja de la tarifa autonómica de 2,5 puntos."
300,"Beneficiará a 3 millones de madrileños. Es decir a todos
los contribuyentes del IRPF."
301,"A lo largo de la Legislatura, se reducirán medio punto
todos los tipos marginales aplicables en cada tramo de la
escala autonómica del IRPF."
302,"Esta medida será compatible con las nuevas deducciones
a las familias, los jóvenes y para favorecer la iniciativa empresarial."
303,"En este marco de bajada de impuestos, planteamos
deducciones en el IRPF cada una de las cuales • explicamos y desarrollamos en los distintos apartados
de este Programa:"
304,"A los jóvenes para favorecer su acceso a la vivienda y
también para promover la igualdad de oportunidades en los estudios"
305,A la familias
306,A los arrendadores
307,"Con el objetivo de incentivar a las nuevas empresas
que creen empleo indefinido en nuestra región."
308,Bajada de impuestos para apoyar a los Jóvenes
309,"Ampliaremos las deducciones por alquiler. Los jóvenes madrileños que vivan de alquiler podrán deducirse en el IRPF hasta un máximo de 1.200 euros, un 20% más del límite actual. Además, esta deducción por arrendamiento de la vivienda habitual se ampliará a los menores de 40 años cuando presenten obligaciones familiares o se encuentren en situación de desempleo."
310,"Fomentaremos la iniciativa de nuestros jóvenes y, para ayudarles a emanciparse y emprender su vida, los madrileños hasta los 30 años se podrán deducir de la cuota íntegra del IRPF el 25 % de los intereses de la hipoteca para adquirir su vivienda habitual, hasta un máximo de 1.000 € anuales."
311,"Los estudiantes madrileños podrán deducir de
la cuota íntegra del IRPF el 100% de los gastos por intereses de los préstamos para costear sus estudios en grado universitario, máster y doctorado, para que el talento no se vea limitado por la ausencia de recursos."
312,Una fiscalidad justa para las familias 
313,"Ampliaremos la deducción por nacimiento o adopción de hijos, permitiendo que las familias se puedan deducir en el IRPF 700 euros por hijo en los tres primeros años (2.100 €)."
314,"Estableceremos una deducción en el IRPF de 500€ para cuidado de mayores en el ámbito familiar, para aquellos ascendientes mayores de 65 años que convivan con el contribuyente."
315,"Reforza remos las deducciones destinadas a favorecer la conciliación y apoyar a las familias, ampliando
tanto la cuantía de la deducción por cuidados en el hogar como los supuestos para aplicarse la deducción. Así, las familias madrileñas podrán deducirse el
25% de las cotizaciones a la Seguridad Social por la contratación de cuidadores de hijos menores de tres años y, como novedad, también para el cuidado de personas mayores en situación de dependencia y personas con algún tipo de discapacidad reconocida, con un límite de 450 euros anuales.
En el caso de familias numerosas, la deducción se ampliará al 40% con el límite de 600 euros."
316,"Ampliaremos al 15% la actual deducción en el IRPF por enseñanza de idiomas, para reforzar este aprendizaje en nuestra región, imprescindible para el desarrollo de nuestros niños y para el acceso de nuestros jóvenes al mercado laboral."
317,"Las familias que se vean incrementadas por nacimiento o adopción y, como consecuencia de ello, decidan comprar una nueva vivienda para convertirla en su residencia habitual, podrán deducir el 10% del precio de adquisición, prorrateado en 10 años, de la cuota íntegra del IRPF, con un límite anual de 700€."
318,Para poder disfrutar de esta deducción el cambio de vivienda deberá producirse en los 3 primeros años tras el nacimiento o adopción.
319,Los titulares de las familias numerosas de categoría especial no pagarán la cuota autonómica del IRPF durante tres años y las familias numerosas de categoría general pagarán solo la mitad.
320,"Con el objeto fomentar la natalidad y apoyar a las familias
numerosas se establecerá durante tres años, a contar desde que adquieran tal condición, una deducción a sus
titulares del 50 por 100 de la cuota íntegra autonómica
del IRPF, con el límite de 6.000 euros si la declaración se
realiza de forma individual y de 12.000 euros cuando ésta
sea conjunta."
321,En el caso de familias numerosas de categoría especial la deducción alcanzará el 100 por 100 de dicha cuota autonómica con el límite de 12.000 euros si la declaración se realiza de forma individual y de 24.000 euros si se trata de una declaración conjunta.
322,Incluiremos a los niños en acogimiento en la bonificación del 99% del Impuesto de Sucesiones y Donaciones que se aplica en las transmisiones de padres a hijos
323,"Con esta medida damos satisfacción a los padres en acogida que quieren que se respete su voluntad de transmisión patrimonial recogida en testamento, tal y como ya está establecido de padres a hijos."
324,A los arrendadores de vivienda
325,"Los arrendadores de vivienda podrán deducirse en el IRPF el 10% del importe de determinados gastos asociados al alquiler, como los gastos de conservación y mejora, seguro de hogar y riesgo de impagos, obtención del certificado de eficiencia energética... con un límite anual de 150 euros."
326,"Con el objeto de que se incremente el número de viviendas en alquiler existentes en el mercado, se crea una deducción en el IRPF para que los arrendadores puedan deducirse determinados gastos vinculados al arrendamiento."
327,A las nuevas empresas que crean empleo indefinido
328,"Se incrementará del 30 al 40% el porcentaje de deducción en el IRPF de la inversión realizada
en adquisición de acciones y participaciones de entidades de nueva creación que creen empleo indefinido, y se eleva el importe máximo a deducir de 6.000 a 9.000 euros anuales."
329,"Sostenibilidad de las cuentas públicas, para tener mejores servicios"
330,"Cumpliremos escrupulosamente nuestros compromisos de estabilidad presupuestaria y reducción del endeudamiento de la Comunidad de Madrid,
porque creemos que no podemos gastar más de lo que ingresamos y que estas políticas no sólo son compatibles, sino necesarias para contar con unos servicios públicos de calidad para todos los madrileños."
331,Los Presupuestos de la Comunidad de Madrid darán prioridad al gasto social y al empleo.
332,"El Partido Popular siempre ha orientado sus presupuestos, de gasto e impuestos bajos, a atender las principales necesidades de los madrileños; es decir al gasto social, que representa casi el 90% de los presupuestos de los últimos años en nuestra región."
333,"Nos comprometemos a que los proveedores de la Comunidad de Madrid sigan cobrando a menos de 30 días, para que cuenten con la liquidez suficiente para su actividad."
334,Vamos a mantener además este período medio de pagos a proveedores por debajo de los 30 días a lo largo de toda la legislatura.
335,Exigimos un Sistema de Financiación Autonómica que no perjudique a Madrid
336,"Instaremos al Gobierno de España a la puesta en marcha urgente de un nuevo Sistema de Financiación Autonómica, que corrija los actuales desequilibrios, que perjudican a Madrid."
337,"El empleo, siempre nuestra prioridad"
338,"El Partido Popular seguirá dando prioridad al empleo, continuará apoyando a los autónomos y empresas a crear y sostener el empleo en la Comunidad de Madrid, y seguirá contando con los agentes sociales para el desarrollo de políticas que mejoren la empleabilidad de los trabajadores y su promoción profesional. Durante el pasado año, 84 madrileños a ba ndona ron las listas del pa ro cada día, lo que significa que vamos en la buena dirección. Por ello, vamos a seguir apostando por aquellas políticas que funcionan. Fomentaremos la máxima libertad económica para lograr lo que es la mejor política social: la creación de empleo estable y una formación de calidad, adaptada a la realidad del mercado de trabajo y que, además, se regirá por el principio de libertad de elección de los alumnos.
Además, vamos a reforzar los servicios que se prestan desde las oficinas públicas de empleo, para ofrecer servicios adaptados a las necesidades de las empresas y de los ciudadanos, especialmente de quienes tienen mayores dificultades de acceso al empleo."
339,Reforzaremos la nueva Oficina del Empleador de la Comunidad de Madrid e intensificaremos la colaboración con las agencias de colocación.
340,Promoveremos que los trabajadores desempleados puedan elegir el centro de formación a través del Bono- Formación y potenciaremos la formación para que los trabajadores ocupados puedan mejorar sus competencias profesionales y las empresas madrileñas sean más competitivas.
341,"Igualmente, ampliaremos el programa de ayudas al transporte para aquellos desempleados que se estén formando en un centro de formación ubicado en una localidad distinta a la de su residencia."
342,"También, se reforzará y ampliará la formación dirigida a trabajadores ocupados, a través de programas formativos que faciliten su adaptación a la evolución tecnológica o a los cambios del sistema productivo y que les permitan mejorar
sus competencias profesionales. El objetivo es doble: que
los trabajadores puedan ser más productivos y mejorar su promoción laboral, y al mismo tiempo, que las empresas ganen en competitividad en un entorno cada día más globalizado."
343,"Impulsaremos Programas y Talleres de Formación y Empleo para parados de larga duración y personas en riesgo de exclusión social, que se desarrollarán en colaboración con las entidades locales y el tercer sector."
344,"Los programas y los talleres contemplarán actuaciones de orientación, formación y experiencia práctica para facilitar el acceso al empleo de las personas que se encuentran más alejadas del mercado laboral."
345,"También impulsaremos Programas y Talleres de Formación y Empleo especializados para mayores de 45 años y, en especial, entre 55 y 65/70 años, previos a la jubilación, fomentando su autoempleo."
346,"Reforzaremos y mejoraremos los servicios que ofrecen las Oficinas públicas de Empleo, con una atención más personalizada que facilite la inserción laboral, mejores diagnósticos y el diseño de itinerarios ajustados a cada perfil demandante de empleo; y extenderemos la Red
de Oficinas de Empleo de la Comunidad de Madrid a municipios que carecen de ellas, con la apertura de puntos de atención para trámites rápidos. Además, ampliaremos a las familias los servicios que prestan las Oficinas de Empleo, ayudando a la contratación de profesionales de apoyo en el hogar."
347,"Vamos a continuar transformando el modelo de atención
de las oficinas públicas de empleo, reforzando los recursos humanos y tecnológicos en las 42 oficinas públicas de empleo de la Comunidad de Madrid, para prestar una atención más personalizada y que facilite la inserción laboral. De forma adicional a la instalación de puntos de atención para trámites rápidos, en las zonas rurales, especialmente en la Sierra Norte, se pondrá en marcha una oficina móvil para acercar a todos los municipios los servicios que prestan las oficinas de empleo."
348,"También pondremos las oficinas de empleo al servicio de aquellas familias que están buscando contratar los servicios de un profesional para realizar labores de apoyo en el hogar, especialmente para el cuidado de hijos, de personas mayores, de personas en situación de dependencia o con algún tipo de discapacidad. "
349,"Pondremos en marcha el Bono Empleo para mejorar las oportunidades de inserción laboral de los madrileños que se encuentren en situación de desempleo, y mantendremos los incentivos a la contratación indefinida y a personas con mayores dificultades de acceso al empleo."
350,"Con el Partido Popular en el gobierno se mantendrán las ayudas a la contratación dirigidas a favorecer la contratación indefinida, especialmente, de aquellas personas con mayores dificultades de acceso al empleo. Además, el Bono Empleo permitirá a las personas en situación de desempleo conocer los incentivos a la contratación que se pueden aplicar las empresas cuando les contraten, mejorando sus oportunidades de inserción laboral."
351,"Diseñaremos y pondremos en marcha un nuevo Plan Director de Prevención de Riesgos Laborales, con el objetivo de reforzar las políticas desarrolladas en este terreno y elevar al máximo el nivel de protección de la seguridad y la salud en el trabajo en nuestra región."
352,Promoveremos que las empresas y organizaciones madrileñas adopten los principios de la Responsabilidad Social y los incorporen en sus modelos de gestión haciendo especial hincapié en lo relativo a la gestión de los recursos humanos.
353,"La Economía Social, una fuente de oportunidades de empleo para todos"
354,"La Economía Social, además de ser una fuente de riqueza y empleo, juega un papel que va mucho más allá de los números y de las cifras. Nosotros creemos en el potencial de la Economía Social para crear empleo de calidad, desarrollar las zonas rurales y para dar oportunidades
a aquellos que, por sus especiales circunstancias, encuentran mayores dificultades de inserción laboral, como las personas con algún tipo de discapacidad o que se encuentran en riesgo de exclusión."
355,"Por ello, el Partido Popular, en permanente diálogo con el sector, va a seguir apostando por esta forma de hacer empresa, a través de actuaciones dirigidas a favorecer su crecimiento y su fortalecimiento."
356,"También intensificaremos nuestro apoyo a aquellos proyectos que contribuyan al desarrollo rural, que se implementen a través del modelo cooperativo o de cualquiera de las fórmulas de la Economía Social y pondremos a disposición de sus impulsores ayudas para la creación, el mantenimiento y la mejora de la competitividad de estos proyectos."
357,Impulsaremos la Economía Social y el emprendimiento colectivo como fuente de oportunidades y de empleo.
358,"De forma particular, promoveremos la incorporación de nuevos socios a las cooperativas y sociedades laborales con incentivos fiscales y ayudas económicas."
359,"Impulsaremos la Ventanilla Única de la Economía Social, que incluirá un Vivero específico para nuevas cooperativas y sociedades laborales, como forma
de generación de actividad económica y empleo, en colaboración con las entidades representativas del sector, y potenciaremos las ayudas de hasta 15.000 euros para sufragar los gastos de constitución de empresas de economía social."
360,"Actualizaremos la Ley de Cooperativas de la Comunidad de Madrid, para adaptarla a la realidad del sector, flexibilizar el régimen de su constitución, ganar en agilidad y transparencia y mejorar la protección, garantías y derechos de los socios. "
361,Mantendremos las ayudas a los Centros Especiales de Empleo e impulsaremos el programa para la integración laboral de personas en riesgo de exclusión social a través de las Empresas de Inserción.
362,Por la igualdad efectiva de mujeres y hombres
363,El Partido Popular siempre ha estado comprometido y ha sido pionero en el marco de la apuesta por la igualdad efectiva entre mujeres y hombres.
364,"Lejos del dogmatismo de otras fuerzas políticas y de la imposición de políticas de cuotas, creemos que el primer paso para la equidad consiste en ofrecer los mismos derechos y oportunidades a las personas, sin diferencias de sexo y sin imposiciones, ahondando en nuestro compromiso de construir una de las sociedades más avanzadas e igualitarias de Europa."
365,"También es firme nuestro compromiso en la lucha contra la violencia doméstica. Una terrible lacra que exige de la unión de la sociedad y de la puesta en marcha de medidas efectivas que persigan al maltratador y ofrezca apoyo y asistencia integral a la víctima. Resulta imprescindible, de la misma manera, hacer hincapié en la sensibilización y en la educación para conformar una sociedad libre de violencia contra la mujer."
366,"Continuaremos trabajando para alcanzar la igualdad real, en la que mujeres y hombres debemos ir de la mano."
