id,party_id,phrases
925,2,"Además, uno de los objetivos principales del pacto que proponemos es la mejora de las carreras investigadora, técnica y de gestión, fomentando la plena igualdad de género en todos los estadios de dicha carrera, sobre todo en los puestos de mayor rango."
926,2,Los dos peldaños que sustentan nuestro Pacto Regional por la Ciencia son:
927,2,"La implementación de un nuevo modelo de gestión científica con mayor financiación pública y mejor eficiencia, para llegar al 2por ciento del PIB en 2023 y al 3por ciento en 2030."
928,2,"Este modelo organizará la investigación pública y la innovación empresarial en torno a misiones cuyo objetivo sea solucionar los retos más importantes para nuestra sociedad, especialmente aquellos que conducen a una mayor justicia social. Además, la innovación empresarial será estimulada con la compra pública de innovación."
929,2,"La creación de la Agencia Madrileña de I+D+i que coordine y gestione la investigación pública, fomente la ciencia abierta y la transferencia de conocimiento a las empresas y organizaciones sociales, evalúe los proyectos y las políticas públicas, incluyendo el apoyo a la carrera científica de las mujeres, y divulgue la investigación científica y humanística que se hace en nuestra región a través de la ciudadanía fomentado así la participación ciudadana."
930,2,Partiendo de estos dos pilares fundamentales se desarrollarán los siguientes objetivos más específicos:
931,2,Crearemos un programa de excelencia regional integral que mejore y regule claramente las carreras en ciencia.
932,2,"Este plan incluirá todas las etapas de la carrera científica —predoctoral, postdoctoral, consolidación y escalas permanentes— en Organismos Públicos de Investigación, Hospitales y Universidades públicas."
933,2,"La planificación de ese itinerario asegurará que después de los periodos de formación haya una oferta suficiente de plazas permanentes para consolidar una plantilla estable y suficiente de investigadores e investigadoras en la Comunidad de Madrid, coordinando esta oferta con la del gobierno central."
934,2,"Además, también se establecerán y regularán las carreras del personal técnico y del personal de gestión que actualmente sufren un alto grado de precariedad, especialmente las etapas de promoción y consolidación."
935,2,Incrementaremos progresivamente la inversión directa de la Consejería de Sanidad hasta los 40 millones anuales para la investigación biomédica en los Hospitales y Fundaciones de Investigación Biomédica.
936,2,"Definiremos las prioridades de la agenda de I+D biomédica de manera que respondan a las necesidades de salud de la población, pongan en el centro a las personas y no estén dirigidas únicamente por el beneficio económico y los intereses empresariales."
937,2,"Con este objetivo en mente, el 25por ciento del presupuesto en investigación biomédica irá destinado a la investigación e innovación en salud mental, priorizando la incorporación estable y el desarrollo profesional del personal investigador."
938,2,"Romperemos el techo de cristal en I+D+i en la Comunidad de Madrid implantando un sistema evaluable justo y transparente que asegure la incorporación de más mujeres en todos los campos de investigación, gestión y dirección de proyectos, especialmente en los puestos de mayor nivel que es en donde ocurren actualmente las mayores tasas de desigualdad de género. Dicho sistema será coordinado mediante la creación del Observatorio Mujer y Ciencia dentro de la Agencia Madrileña de I+D+i."
939,2,"Impulsaremos la adopción de las directrices de la Ciencia e Innovación Responsable en todos los planes y programas de I+D siguiendo sus principios de educación científica, igualdad de género, acceso abierto, gobernanza, ética y participación ciudadana."
940,2,"Conseguiremos de esta manera que los resultados de los procesos de investigación e innovación se transformen en resultados sociales y cumplan con los valores, necesidades y expectativas de las personas."
941,2,"Adoptar la Ciencia e Innovación Responsable significa involucrar a los actores sociales y ciudadanos en las actividades de investigación e innovación desde el principio, asegurar la igualdad de género en el proceso y el contenido de la investigación, respetar los derechos fundamentales y los principios éticos, proporcionar herramientas de gobernanza que fomenten la responsabilidad, asegurar el acceso a los resultados científicos (acceso abierto) y promover la educación científica formal e informal."
942,2,La respuesta de la comunidad científica y de la sociedad al SARS-CoV-2 es un ejemplo de esta alineación de los intereses de las personas con los objetivos de la comunidad científica dentro de un marco de cooperación coordinada y abierta.
943,2,"Aumentaremos un 0,14 anual el porcentaje de PIB dedicado a I+D de manera que en 2023 llegue al 2por ciento y en 2030 alcance el 3por ciento."
944,2,"Para ello, fomentaremos la I+D privada de manera que pase del 58,9por ciento del total invertido en I+D en la actualidad al 61por ciento en 2023 y al 68por ciento en 2030, convergiendo así con la media europea."
945,2,"También aumentaremos la aportación directa de la Comunidad en I+D, para pasar del escaso 8,5por ciento que representa actualmente sobre la inversión pública total (incluyendo la estatal, europea, y de otras fuentes) al 11,5por ciento en 2023 y al 15por ciento en 2030."
946,2,Elaboraremos en el menor tiempo posible el 6º Plan Regional de Investigación Científica e Innovación Tecnológica 2021-2027 (PRICIT VI) que el gobierno regional actual ha sido incapaz
947,2,"de realizar a tiempo, dotándolo de una gobernanza eficiente, un cuadro de mando claro y un seguimiento con evaluación constante y transparente."
948,2,"Este PRICIT VI nos permitirá además captar fondos, cofinanciar y complementar tanto los planes europeos HORIZONTE EUROPA, RIS3 de especialización inteligente, como los estatales Estrategia Española de Ciencia, Tecnología e Innovación 2021-2027 así como los planes de recuperación de la crisis de la COVID-19."
949,2,"Crearemos un grupo permanente de asesoramiento que identifique los principales retos sociales, como la transición ecológica, la digitalización, el envejecimiento, la contaminación, la despoblación, y los retos biosanitarios y de salud pública, así como las tecnologías industriales en las que la Comunidad de Madrid puede tener una ventaja competitiva.  La identificación de estos retos permitirá diseñar las misiones alrededor de las cuales se organizará la I+D+i de la región. Este grupo de trabajo actuará con transparencia, pluralidad, diversidad e independencia, y tendrá representantes de la comunidad científica y de la sociedad civil, asegurando así la participación ciudadana."
950,2,"Promoveremos la creación de una Farmacéutica Pública dentro de nuestro plan de buscar modelos alternativos de innovación que garanticen la cobertura y el acceso universal a medicamentos seguros, asequibles y de calidad. Nuestro objetivo es evitar que el desarrollo de medicamentos dependa sólo de las patentes o de la propiedad exclusiva como incentivos a la investigación y modelo de negocio, y orientarlo hacia las necesidades reales de la ciudadanía."
951,2,Impulsaremos la Estrategia Regional de Inteligencia Artificial para que nuestra región lidere la investigación en generación de conocimiento y aplicaciones relacionadas con la inteligencia artificial tanto a nivel nacional como internacional. De esta manera aprovecharemos la amplia experiencia que tienen muchos grupos de investigación de nuestra región.
952,2,"Crearemos un plan específico para la renovación de infraestructuras científico-técnicas, utilizadas tanto en ciencias experimentales como en computación, y la creación de otras nuevas en las universidades e instituciones públicas madrileñas."
953,2,Fomentaremos la articulación de campus de innovación científica situados principalmente en el sur y el este de Madrid que lideren la transición ecológica de nuestra comunidad autónoma y que impulsen un nuevo modelo productivo en estas regiones históricamente olvidadas por las administraciones y favorezcan el reequilibrio socio-territorial para conseguir una comunidad más justa.
954,2,"Aplicaremos incentivos económicos para repatriar la inteligencia que supongan el regreso de profesionales españoles de reconocida valía en el campo de las nuevas tecnologías y con un compromiso formal y concreto de adaptación, uso o generación de nuevas tecnologías por parte de la empresa que los contrate."
955,2,"Fomentaremos tanto la formación del personal que trabaje en el sistema de I+D+i como la divulgación científica entre la ciudadanía a través de la Agencia Madrileña de I+D+i para evitar la promoción de creencias negacionistas y el uso de las pseudociencias, especialmente aquellas que puedan afectar a la salud pública. Además, se incluirá la perspectiva de género en todas las actividades de formación para erradicar los escenarios de desigualdad y machismo en el ámbito de la ciencia."
956,2,"Crearemos una oficina administrativa pública dentro de la Agencia Madrileña de I+D+i en la que el personal científico pueda delegar algunas de las labores burocráticas existentes asociadas a sus proyectos, por ejemplo, compras y contrataciones. Además, esta oficina también llevará a cabo tareas de asesoramiento y formación en actividades relacionadas con la captación de fondos nacionales y europeos, y en la preparación y gestión de proyectos."
957,2,"Ejecutaremos estrategias que permitan la estancia de estudiantes de secundaria y bachiller, especialmente provenientes de centros educativos situados en regiones con una mayor brecha educativa, en centros de investigación públicos y privados, facilitando su vínculo con el sistema madrileño de Ciencia e Innovación. Incentivaremos la participación de las niñas en este programa de estancias."
958,2,"Fomentaremos el reconocimiento de las carreras profesionales dedicadas a la comunicación y a la divulgación científica. Además, aplicaremos incentivos para que haya igualdad de género en la presencia de divulgadores y divulgadoras en los medios de comunicación."
959,2,"Actualizaremos la Semana de la Ciencia y la Innovación en donde se realizan actos y exposiciones en espacios públicos en colaboración con centros de investigación y empresas a los que puedan acudir colegios, institutos y público general. Dichas actividades pondrán de manifiesto tanto la importancia de los proyectos de innovación con alto grado de aplicación tecnológica y médica, como los proyectos de ciencia básica y fundamental. Además, cambiaremos de fecha este evento para que coincida con la semana del 11 de febrero (Día Internacional de la Mujer y la Niña en la Ciencia) con el objetivo de dar una mayor visibilidad a la mujer científica e incentivar más la participación de las niñas."
960,2,"Fomentaremos la colaboración con las universidades madrileñas para la transferencia tecnológica de conocimiento propiciando que los actores implicados, OTRIS, parques tecnológicos, vicerrectorados y OPIS adopten un enfoque integral en cada universidad y transversal en todo el sistema."
961,2,"Crearemos una oficina de asesoramiento científico en la Asamblea de Madrid, paritaria en género y con financiación estable, con objeto de asesorar con criterios científicos a los grupos políticos y sus miembros elaborando los informes precisos sobre propuestas e iniciativas parlamentarias y del ejecutivo."
962,2,"Desarrollaremos instrumentos normativos para regular el aprovechamiento y la producción de datos por parte de los consumidores para fines de utilidad pública, diseñando una normativa que posibilite el uso público en interés general de este nuevo recurso gestionado en la actualidad sólo por plataformas privadas."
963,2,Una Comunidad más libre
964,2,Juventud
965,2,"Las personas jóvenes han sido unas de las grandes olvidadas por los gobiernos de la Comunidad de Madrid en los últimos años. La imposibilidad de emancipación, el acceso únicamente a trabajos precarios, sin contrato, becas abusivas, las pocas alternativas de ocio y un largo etcétera han sido y siguen siendo una constante en la vida de los y las jóvenes."
966,2,"A esta dejadez, que viene de lejos, se ha unido la emergencia sanitaria. Si bien las personas jóvenes no han sido de los colectivos más afectados por la COVID-19 en primera persona, aunque sí han tenido que ver cómo afectaba a sus seres queridos y a su propia salud mental, su gran vulnerabilidad socioeconómica los aboca a ser los grandes perdedores de la crisis económica que se une a la sanitaria."
967,2,"En una Comunidad con una de las tasas de emancipación más bajas de toda España, pero con una de las tasas de temporalidad laboral más altas, no podemos permitir que las personas jóvenes vuelvan a ser los grandes perdedores de la crisis como ya pasó en la crisis 2008."
968,2,"Desde Más Madrid impulsaremos políticas que aborden los problemas centrales de la juventud, tales como la precariedad, la imposibilidad de tener una vivienda digna o la salud mental, con el objetivo de recuperar las expectativas, las esperanzas y los planes de futuro de una generación entera."
969,2,"Centros Jóvenes de Atención a la Sexualidad. Crearemos un Centro Joven de Atención a la Sexualidad por cada 100.000 personas jóvenes que servirán como puntos de referencia donde la población joven podrá dirigirse para resolver sus dudas sobre ITS, embarazos, orientación sexual, anticoncepción y demás cuestiones relacionadas con la sexualidad. Estos centros contarán con un equipo multidisciplinar compuesto por personal sanitario y profesionales de la psicología y la sexología."
970,2,"Ayudas al alquiler para personas menores de 35 años. Pondremos en marcha ayudas al alquiler para personas menores de 35 años. Realizaremos un estudio de funcionamiento de ayudas similares en países de la UE para implementar los mecanismos de control necesarios con el fin de que estas ayudas supongan de verdad una reducción de esfuerzo para el inquilino y no una transferencia de renta hacia los propietarios. Además revisaremos las solicitudes de las 4.124 personas que cumpliendo los requisitos de la convocatoria de ayudas estatales de 2019, se quedaron sin su ayuda por falta de fondos."
971,2,"Plan de choque contra la precariedad laboral juvenil. Dotaremos de más recursos a la inspección de trabajo con el fin de detectar prácticas laborales abusivas de las que son víctimas las personas jóvenes como los falsos autónomos, contrataciones por menos horas de las que de manera efectiva se realizan, mayor control de las becas no laborales, haciendo especial seguimiento de las contrataciones bonificadas."
972,2,"Estrategia Madrileña de Juventud. Pondremos en marcha una Estrategia Madrileña de Juventud como forma de garantizar que las políticas que afectan a las personas jóvenes como las de vivienda, empleo, derechos de participación o igualdad se diseñen y ejecuten de manera integral y transversal, con la necesaria implicación de las diferentes administraciones y de la sociedad civil. Para la elaboración de esta Estrategia se contará con asociaciones y colectivos juveniles, especialmente con el Consejo de la Juventud de la Comunidad de Madrid."
973,2,Incluir al Consejo de la Juventud de la Comunidad de Madrid en el consejo asesor de Radio Televisión Madrid. Modificaremos la Ley 8/2015 de 28 de diciembre de Radio Televisión Madrid para incluir al Consejo de la Juventud de la Comunidad de Madrid con el fin de garantizar que los intereses y demandas de la juventud se vean reflejadas en la programación de la cadena pública.
974,2,"Mejorar las alternativas de ocio para la juventud Renovaremos el carnet joven convirtiéndolo en una herramienta de promoción de la participación de la juventud y de acceso real a opciones culturales y de ocio, haciendo especial hincapié en alternativa de ocio saludable y en aumentar la oferta cultural y de ocio en las zonas rurales, fomentando así la descentralización."
975,2,"Compromiso con el Consejo de la Juventud de la Comunidad de Madrid. Garantizaremos la estabilidad del Consejo de la Juventud de la Comunidad de Madrid, asegurando medios materiales, personales y económicos suficientes para su buen funcionamiento, así como teniendo al Consejo como interlocutor prioritario para la puesta en marcha de políticas dirigidas a las personas jóvenes."
976,2,Infancia y familias
977,2,Prestación universal por hijo o hija a cargo. Crearemos una prestación por hija o hijo a cargo de 1200 euros anuales hasta los 16 años que comenzará centrándose en las familias de rentas más bajas para ir ampliándose hasta tener carácter universal.
978,2,"Desarrollaremos un plan de apoyo a las familias, que garantice y refuerce el apoyo a las más vulnerables o con grandes cargas (familias cuidadoras), relacionado con un plan de apoyo a madres y padres jóvenes, donde se desarrollarán ayudas de conciliación, acceso a la vivienda y de empleo para madres y padres jóvenes, y que equipare de manera efectiva los derechos de las familias monoparentales con dos hijos (o con uno con discapacidad), con las familias numerosas."
979,2,"Promoveremos un acuerdo con agentes sociales del trabajo (sindicatos y patronal) para impulsar financiar desde la Comunidad de Madrid, programas pilotos en empresas y sector público para implantar el derecho al cuidado de nuestras hijas e hijos durante enfermedades comunes, mediante un sistema de bolsas de horas anuales disponibles sin reducción salarial; desde la reincorporación de los progenitores al trabajo tras el nacimiento o adopción/acogimiento, hasta los 16 años. Imitando el modelo sueco, las bolsas de horas anuales están asociadas al menor para enfermedades comunes de corta duración, y pueden ser dispuestas por cualquiera de los progenitores, abuelos o tíos, sin impacto en su salario, con justificación por parte de los servicios de pediatría en paralelo con la receta electrónica, evitando así una sobrecarga de los médicos de primaria y distribuyendo el coste laboral entre la empresa y la administración."
980,2,Reconocer e incluir a los proyectos de crianza compartida como agentes comunitarios a los que facilitar la obtención de licencias y apoyos institucionales.
981,2,"Revisaremos el modelo de centro cultural de proximidad, para asegurar que se trata de espacios en los que se ofrecen recursos de interés para todos los miembros de la familia, desde los 6 años hasta la tercera edad, promoviendo así una integración de la actividad cultural compartida dentro del sistema familiar."
982,2,"Apoyaremos a los Ayuntamientos en la planificación de espacios exteriores de ocio para la franja comprendida entre los 8 y los 12 años, favoreciendo la instalación de elementos que faciliten el patinaje, el parkour… juegos y ocio adaptado a la edad."
983,2,"Apoyaremos a las iniciativas privadas que fomenten los espacios específicos para niños y niñas en entornos de ocio, como cines, teatros, etc."
984,2,"Crearemos el CAPICanal de participación infantil para la interlocución de los niños y niñas con sus representantes públicos, que canalice la participación de la infancia y permita hacer una valoración y seguimiento de las políticas de infancia y adolescencia ante los diversos poderes públicos"
985,2,"Desarrollaremos un Plan de Igualdad para las Niñas, una estrategia transversal a todas las políticas públicas que garantice el cumplimiento de los derechos de las niñas en igualdad, en una sociedad que no las discrimina y que lucha para erradicar roles y estereotipos de género que dejan a las niñas en situación de desventaja."
986,2,"Estableceremos Planes de Formación de toda la comunidad educativa para la convivencia pacífica y la prevención del acoso y ciberacoso. Así, promoveremos la coordinación entre centros de salud y centros escolares para que los profesionales sanitarios puedan transmitir cuando detectan casos de acoso."
987,2,"Nos aseguraremos de que todos los centros públicos, concertados y privados aplican de forma obligatoria el Protocolo de Intervención frente al Acoso y Ciberacoso, así como el resto de medidas contra la violencia y por una convivencia pacífica promovidas por la Comunidad de Madrid."
988,2,"Actualizaremos el Plan Familias de la Comunidad de Madrid ampliando su campo de acción más allá de las familias en situaciones de vulnerabilidad, a las que garantizamos la asistencia a sus necesidades, a la totalidad de las familias de la comunidad de Madrid que requieren de una acción transversal y generalizada para facilitar su cotidianidad con más y mejores servicios públicos y más desarrollo de redes comunitarias de apoyo a la crianza."
989,2,Más cultura
990,2,"La situación sanitaria que hemos vivido nos ha impulsado a una re-flexión introspectiva y constante sobre lo que somos y a la necesidad de buscar referentes e identidades cercanos y relacionados con las experiencias artísticas. Habitamos un mundo con circunstancias incomparables, impredecibles y complejas. COVID-19 ha supuesto un enorme impacto en nuestra manera de acercarnos, usar y disfrutar de la Cultura, que ha experimentado una enorme pérdida social, económica y comercial en relación con las medidas sanitarias que han modificado nuestras condiciones de distancias interpersonal y nuestra movilidad."
991,2,"La cultura nos mostró en tiempos de confinamiento, y también ahora de restricciones, que es un bálsamo para la recuperación humana y social ante una crisis de estas dimensiones. El talento y compromiso de sus profesionales han colaborado con la concienciación sobre la pandemia, pero además hemos podido ver músicos, bailarines, artistas visuales, escritores, y un largo etcétera de profesionales del sector disponiendo sus obras al alcance del público de manera accesible. Pero el sector está terriblemente afectado por la epidemia de COVID-19 y como sociedad solo daremos una respuesta global a la crisis si también se canalizan y estructuras ayudas e inversiones a este sector que ha demostrado ser imprescindible."
992,2,"La población ha buscado y encontrado aliento y esperanza recurriendo a la Cultura, sin embargo quienes más se han visto afectados y afectadas por las consecuencias económicas de la crisis han visto muy mermada su posibilidad de acceso y consumo. Es necesario, por lo tanto, proteger y garantizar el derecho de todos y todas al acceso y a la participación cultural."
993,2,Ayudas directas para el sector cultural. Ayudas directas para el rescate del sector cultural afectado por las consecuencias económicas de la pandemia de la COVID19. 
994,2,"Ayudas para equipamientos y proyectos destinadas a gastos estructurales como suministros, proveedores, alquileres, entre otros, que se hayan visto afectados por el cierre o la reducción de ingresos. Las ayudas también se dirigirán a nuevos emprendimientos estratégicos en el sector."
995,2,"Protocolo de seguridad para la reanudación de la actividad cultural Estableceremos un protocolo autonómico, contando con los sectores implicados, para la recuperación de la actividad de los eventos y espectáculos públicos en la Comunidad de Madrid cumpliendo con las garantías de seguridad sanitaria."
996,2,"Adaptación de las subvenciones existentes Adaptaremos las subvenciones existentes a las necesidades del sector en el contexto postpandemia y elaboraremos un Plan Estrategico de apoyo al tejido cultural, integrado por mejoras en las subvenciones publicas existentes; nuevas líneas de ayudas, subvenciones plurianuales, por la convocatoria de ayudas permanentes. Impulsaremos proyectos en innovación, sostenibilidad en el contexto del programa europeo Next Generation."
997,2,"Renta cultural. Pondremos en marcha un programa de renta cultural canalizada a través de bonos u otros mecanismos de financiación destinado a fomentar el acceso a bienes culturales y a la participación cultural de los sectores de la población más golpeados por los efectos económicos de la pandemia de la COVID19, así como a personas en situación de vulnerabilidad y/o exclusión social. Se analizarán sus resultados de cara a su escalabilidad."
998,2,"Cláusula de protección en contratos artísticos del sector público ante posibles modificaciones a causa del COVID-19. Cláusula específica de resolución en los contratos artísticos públicos que garanticen la protección de los acuerdos alcanzados para la celebración de la actividad ante la posible cancelación o modificación de la misma a causa del COVID-19, con el compromiso del sector público de asumir el consecuente incremento de honorarios artísticos que pueda derivarse de su reprogramación."
999,2,Propuestas legislativas culturales
1000,2,"Existen cuatro marcos legislativos generales que afectan a la política cultural cuya reforma y modificación lleva anos y anos de retraso. En esta corta legislatura nos comprometemos a presentar proyectos de modificación que, a partir de la participación y el consenso de todos los agentes implicados, se configuren como marcos estables de funcionamiento para la próxima década. Además, una Ley de Cultura y derechos culturales de la Comunidad de Madrid diseñara el contexto general en el que encuadrar las políticas y las practicas culturales en la Comunidad de Madrid."
1001,2,"Ley de cultura y derechos culturales de la Comunidad de Madrid. Mas allá de inestabilidades y alternativas políticas, es fundamental definir un marco estable de política cultural para la sostenibilidad del tejido cultural y el ejercicio de los derechos culturales de la ciudadanía. Por ello, a falta de una normativa estatal, o como complemento a lo existente, se fija el compromiso de desarrollar una ley autonómica de la cultura con el objetivo de reconocer los derechos culturales de acceso y participación cultural, la diversidad cultural y la protección y garantía los derechos de los trabajadores de la cultura."
1002,2,"Nueva Ley de Patrimonio Cultural. Proteger y conservar para la posteridad el Patrimonio Histórico es obligación ineludible. La responsabilidad de este legado, como conjunto de bienes de distinta índole que conforman la memoria de una comunidad, es individual y colectiva. Todas las administraciones y todas las personas son competentes en ello. La nueva ley deberá cumplir dos exigencias: por una parte la redacción de un nuevo texto legal único que recoja las directrices emanadas de la sentencia del Tribunal Constitucional respecto a la Ley 3/2013; por otra, las ratificaciones firmadas recientemente por España en materias como la participación de la sociedad en la definición del Patrimonio. El proceso de elaboración será plural, consensuado, transparente e incorporando las exigencias que nuevas realidades patrimoniales: industrial, inmaterial, y memoria histórica, demandan. El Patrimonio cultural mantiene una estrecha relación con el territorio, y en palabras del Consejo de Europa con el European Green Deal, siendo una de las soluciones a los retos que nos plantea en este sentido el mundo actual."
1003,2,"Nueva ley de Archivos y Patrimonio Documental. Los archivos son unidades garantes de derechos, un servicio de indiscutido prestigio social, susceptible de ser usado por parte de todos los sectores de población de forma homogénea en el territorio madrileño. Es un reto para toda sociedad desarrollar sistemas que permitan recopilar, almacenar, gestionar y difundir las informaciones generadas en los distintos ámbitos. La nueva norma actualizará procedimientos y se enriquecerá con la regulación de los documentos electrónicos. Al mismo tiempo, trabajara para una mayor definición en las diferentes fases de archivo, la incorporación de archivos como los de Administración de Justicia y las cuestiones refrendadas internacionalmente respecto a Derechos Humanos y Archivos. Además precisara con claridad las competencias de los profesionales al cargo de estos documentos así como una definición inequívoca sobre los expurgos."
1004,2,"Modificación de la Ley 17/1997, de 4 de julio de Espectáculos públicos y actividades recreativas de la Comunidad de Madrid. Con la premisa de conciliar la seguridad, convivencia y el descanso de las vecinas y los vecinos con la defensa de la música en vivo, pondremos en marcha un proceso de modificación de la ley actual desde el mismo comienzo de la legislatura. A los trabajos se incorporarán representaciones de las distintas escalas administrativas, áreas afectadas (medio-ambiente o urbanismo, entre otras) y distintos agentes sociales y vecinales."
1005,2,Financiación de la cultura
1006,2,"La sostenibilidad del tejido cultural y su independencia dependen mucho de cuantos recursos financieros se ponen a su disposición, pero también de como se realiza su distribución. El porcentaje de presupuesto en la Comunidad de Madrid destinado a las políticas culturales siempre ha sido muy reducido, pero ese no es el único problema. Las condiciones de acceso a la financiación han generado una altísima dependencia institucional y han sido desarrolladas sin tener en cuenta la complejidad del trabajo cultural y sin poder garantizar la capacidad del sector de proyectarse a medio o largo plazo. Incertidumbre y precariedad se han convertido en los dos rasgos fundamentales que definen la situación económica del sector."
1007,2,"Para desterrar términos como dependencia o precariedad aposta-remos por una financiación publica que, aplicada desde el principio de transparencia, ponga en marcha diferentes estrategias de financiación adaptadas a la complejidad del sistema cultural. Es necesario, además, promover la financiación privada y mixta y el acceso a recursos no financieros. Para esto pondremos en marcha un Plan Estratégico que contemple un proceso de transición del escenario actual a un nuevo marco que favorezca el desarrollo del sector. Todo ello con trayectos de acompañamiento que refrenden la independencia y sostenibilidad de los proyectos."
1008,2,"Mejoras en las convocatorias de subvenciones publicas existentes. Las ayudas y subvenciones actualmente existentes en la Comunidad de Madrid tienen importantes déficits: lo urgente, lo inmediato será paliar esa situación. Proponemos la apuesta firme por la concurrencia competitiva con jurados paritarios compuestos por profesionales. Introduciremos criterios para fomentar la igualdad de genero y la sostenibilidad ambiental en actividades culturales. Asimismo, trabajaremos para incorporar el pago previo a la justificación y la equiparación de los beneficios de los trabajadores autónomos a los de las empresas."
1009,2,"Nuevas líneas de ayudas. La complejidad del tejido cultural necesita un sistema de ayudas adaptado a la pluralidad de sus necesidades y sus practicas. Incorporaremos paulatinamente ayudas para la formación e investigación, la composición, la traducción y edición, la gira y distribución, la producción de largometrajes, la compra de obras de pequeño formato y la internacionalización. Asimismo, pondremos en marcha financiación para proyectos de creación de públicos, para proyectos que intervengan en materia de inclusión, para la innovación cultural en el ámbito educativo y para fomentar la descentralización cultural."
1010,2,"Subvenciones plurianuales y convocatoria abierta y permanente. Para garantizar un horizonte de estabilidad a medio plazo en la consolidación de proyectos, se desarrollará una línea de subvenciones plurianuales para proyectos estables y equipamientos culturales. Además, y de manera abierta y permanente, se pondrá en marcha una línea de apoyo económico con la que atender gastos de menor cuantía, como bolsas de viaje, movilidad, asistencia a ferias internacionales y congresos o proyectos de bajo coste."
1011,2,"Oficina de atención al tejido cultural. Especializada en asesoramiento, apoyo y seguimiento, la Oficina auxiliara a los diferentes proyectos culturales en los procesos referidos a programas específicos de financiación desarrollados tanto por la Consejería de Cultura, como por otras Comunidades Autónomas, el Gobierno de España, la Unión Europea, u otras instituciones."
1012,2,"Asimismo, realizara un asesoramiento en clave de igualdad de genero y recursos para situaciones de acoso. Estará destinado a atender al tejido cultural en su conjunto así como a los municipios de la Comunidad de Madrid."
1013,2,"Otros mecanismos de financiación. Destinado principalmente al apoyo a proyectos empresariales exploraremos el modelo de aportaciones reintegrables que permitan a las empresas disponer de una financiación inicial. Trabajaremos por concertar líneas de subvención con intereses menores a través de la cooperación con el Instituto de Crédito Oficial (en tanto no contemos con el Instituto de Crédito Madrileño) y por constituir convenios con sociedades de garantía reciproca especializadas en proyectos culturales. Asimismo, coordinaremos con el Ministerio de Cultura el acceso a financiación a través de Europa Creativa."
1014,2,"Apoyo directo no económico. El apoyo al tejido cultural no pasa únicamente por la financiación económica. El uso de espacios y recursos para propuestas artísticas es una herramienta fundamental que se despliega en diferentes facetas. Para ello pondremos en marcha un catalogo de uso cultural de espacios públicos, un programa integral de residencias artísticas —mejorando y ampliando el actualmente existente—, la gestión de alquileres económicos y un banco de reutilización de recursos para la creación."
1015,2,"Mejora de las condiciones del ejercicio de la profesión cultural. Las garantías de sostenibilidad financiera del sector cultural estarán acompañadas de medidas que diversifiquen las estructuras laborales y acentúen la promoción de los derechos culturales. Al tiempo que se desarrollaran a nivel regional las líneas del Estatuto del Artista recientemente aprobado, se enfatizara la defensa de los derechos laborales de los agentes culturales y segundas oportunidades. Para ello, reforzaremos la inspección laboral en el sector cultural, incorporaremos las cooperativas artísticas a la legislación, y pondremos en marcha un plan de transición profesional para profesionales de la cultura."
1016,2,"Radio Televisión Madrid. Para garantizar el compromiso de participar en producción, coproducción y compra de derechos de antena de largometrajes y cortometrajes, se hara efectiva la obligación que Radio Televisión Madrid tiene por ley de invertir el 6por ciento de sus ingresos en proyectos audiovisuales españoles. Asimismo, a efectos de impulsar la producción, se trabajará para fomentar la colaboración entre Telemadrid y el sector de la producción audiovisual madrileña. En todos los casos se garantizará la transparencia del proceso de selección de proyectos en los que se participe"
1017,2,"Ley de mecenazgo de la Comunidad de Madrid. Sin abandonar ni un ápice el compromiso publico con la cultura y a partir de la definición de un territorio intermedio con mecanismos de participación de particulares, empresas y organismos comunitarios ligados al compromiso social, se promoverá comenzar con los trabajos encaminados a elaborar una Ley de Mecenazgo de la Comunidad de Madrid que establecerá un nuevo marco basado en la colaboración publico-privada."
1018,2,"Espacios de I+D+i culturales. Para contribuir al dinamismo del sector cultural se promoverán proyectos de I+D+i en cooperación con instituciones universitarias y de la sociedad civil. Mas que generar un centro especifico se promoverá una plataforma de desarrollo de iniciativas, en cooperación con los agentes mencionados, que tendrá apoyo en los equipamientos culturales y educativos existentes así como en los nuevos que se puedan crear."
1019,2,Feminizar la cultura
1020,2,"La cultura es reflejo de quienes somos y, al mismo tiempo, nos construye, sirve de termómetro para el tiempo en que se desarrolla. Pero también amplia esa percepción, ensancha y disloca el sentido común de época."
1021,2,"En todas esas funciones y destinos la cultura no puede permitirse prescindir del talento de la mitad de la población. La cultura no pue-de olvidar las historias de mujeres hechas por mujeres; no puede permitirse relegar obras sobre cualquier tema hechas por mujeres. Quienes crean los relatos, los protagonizan y los hacen posibles tienen que ser también las mujeres porque solo así otras historias, sus historias, otras maneras de relacionarse con el mundo, podrán servir de referente. No hay democracia sin una cultura igualitaria, es decir feminista."
1022,2,"Los datos dicen lo contrario. Decenas de informes estatales e inter-nacionales denuncian la falta de igualdad de oportunidades entre hombres y mujeres en el sector de la cultura. Y, aunque en la Comunidad de Madrid no exista un estudio oficial desagregado por genero que de cuenta de la situación de la mujer en la cultura, es posible, sin duda, extraer conclusiones similares."
