id,phrases,party_id
131,"En aquellos sectores afectados por un proceso de reconversión o transformación acelerado por la COVID-19, diseñar conjuntamente mecanismos eficaces para la formación y recualificación de los trabajadores para su capacitación, en particular en el ámbito digital y tecnológico, para acceder a los puestos de trabajo que se creen y su recolocación en la misma u otra empresa o sector.",4
132,"Elaborar una Ley de Participación Institucional que refuerce el diálogo social y la negociación colectiva, como instrumento para la mejora de las condiciones laborales, el incremento de la productividad y la recuperación de la capacidad adquisitiva de las personas trabajadoras.",4
133,Incrementar la dotación presupuestaria del Instituto Regional de Seguridad y Salud en el Trabajo para que pueda desarrollar y ampliar las funciones que tiene encomendadas.,4
134,"Como Administración Pública empleadora, garantizaremos un empleo público de calidad que, a su vez, redunde en una mejora de los servicios que desarrollamos y el bienestar de nuestros ciudadanos y ciudadanas. Para ello, no solo introduciremos cláusulas sociales en los contratos públicos, sino que dedicaremos un especial esfuerzo a garantizar que se cumplan.",4
135,"Apoyo financiero y avales al comercio, al sector turístico y hostelero madrileño, especialmente a través de las líneas correspondientes de Avalmadrid.",4
136,"Realizar una potente campaña de promoción a nivel nacional que contribuya a que la Comunidad de Madrid recupere la confianza como destino turístico, poniendo en valor sus principales recursos y transmitiendo sensación de tranquilidad y seguridad. Adicionalmente, organizar micro-acciones, a través de un calendario de eventos atractivos, en circuitos muy cortos, para evitar la masificación y garantizar las medidas relacionadas con el distanciamiento social.",4
137,"Crear una nueva Fundación de Promoción del Turismo, con presencia de la Comunidad de Madrid, el Ayuntamiento de Madrid, los ayuntamientos de los principales municipios turísticos y los actores más relevantes del sector para promocionar, apoyar la actividad turística y reforzar la imagen de la Comunidad de Madrid como destino seguro en el exterior.",4
138,"Elaboraremos una Carta de Compromiso con un Turismo Responsable, que se consensuará con los actores implicados, como muestra de nuestra apuesta por un turismo sostenible.",4
139,"Desarrollar un ambicioso programa de turismo accesible en nuestra región, que ofrezca oportunidades a todas las personas, dedicando especial atención a aquellas en situación de discapacidad.",4
140,"Creación de un Observatorio Turístico para medir y monitorear la actividad turística en todas sus dimensiones, incluidas las alineadas con la Agenda 2030, y facilitar el acceso a la información en plataformas abiertas a investigadores, la industria y las organizaciones de la sociedad civil.",4
141,"Impulsar la innovación, el emprendimiento y la inversión en turismo, mediante la creación del Tourism Tech & Innovation Hub Madrid que incluirá actividades como sesiones de networking individuales entre startups, corporaciones e inversores y concursos de startups.",4
142,"COMERCIO, AUTÓNOMOS Y PYMES",4
143,Movilizar de forma inmediata 80 millones de euros del Fondo de Contingencia para ayudas a la hostelería.,4
144,"Aprobar un plan de ayudas a empresas de comercio, hostelería, autónomos y familias dotado con 1.300 millones de euros. Consistirá en su mayoría en ayudas directas, pero contemplará además otros instrumentos de apoyo.",4
145,"Poner en marcha un Plan de Transformación Digital para el pequeño comercio, con el fin de mejorar su competitividad y evitar la pérdida de tejido empresarial y de empleo. Crear un organismo tecnológico adecuadamente financiado que permita a pymes y autónomos resolver los problemas de digitalización que no pueden abordar con sus propios recursos.  ",4
146,"Facilitar el acceso a la contratación pública de microempresas y autónomos, así como empresas de nueva creación, a través de los mecanismos que permite la legislación vigente, acompañándolo de una formación general sobre los procedimientos de presentación de ofertas a las administraciones públicas.",4
147,Facilitar avales a pymes y autónomos afectados por la crisis del coronavirus a través de Avalmadrid para garantizar sus necesidades de liquidez y evitar el cierre de empresas.,4
148,"Mejorar, en colaboración con los ayuntamientos, las infraestructuras de los mercados, así como las galerías comerciales de nuestra Comunidad.",4
149,"Impulsar la generación de espacios urbanos abiertos y calles comerciales como parte esencial de la rehabilitación urbana, de acuerdo con los municipios.",4
150,INDUSTRIA,4
151,"Reforzar y actualizar el Plan Industrial de la Comunidad de Madrid, adaptándolo a aquellos aspectos y desafíos que sean necesarios como consecuencia de la pandemia del COVID-19, aprovechando su propio sistema de gobernanza y haciendo especial hincapié en la eficiencia energética, la productividad y la innovación, promoviendo la colaboración público-privada y la búsqueda de sinergias industriales, así como en la “industria 4.0”, con el objetivo de contribuir de manera significativa a desarrollar una estrategia de medio y largo plazo para potenciar la industria y su peso en la Comunidad de Madrid, en línea con las recomendaciones de la Comisión Europea y especialmente en aquellas actividades con mayor intensidad tecnológica y carácter estratégico.",4
152,"Revisar y actualizar los polígonos industriales con mayores dotaciones tecnológicas, de comunicación (fibra, preparación 5G, etc.) y de movilidad (puntos de recarga eléctrica, iniciativas de movilidad autónoma y puntos de movilidad eléctrica personal).",4
153,"Revisar e impulsar los planes Activa Sur, Activa Henares y Sureste. También estudiaremos nuevos planes de impulso económico en otras zonas, con la participación de los municipios en el diseño y la gestión.",4
154,"Elaborar un Plan de Apoyo Financiero para la Industria Madrileña que garantice la llegada del crédito, potenciando el sector del capital riesgo, los préstamos participativos y el acceso a avales y garantías. Desarrollaremos líneas de apoyo fiscal y financiero, dentro del marco de la Unión Europea, para pymes y proyectos de investigación y desarrollo relacionados con el sector.",4
155,"Trabajar por una política industrial que se adapte a la lucha contra el cambio climático, elaborando una Estrategia Energética de la Comunidad de Madrid Horizonte 2030.",4
156,"Favorecer la vertebración y el fortalecimiento asociativo, la interlocución del sector a través de sus organizaciones representativas y el desarrollo de redes empresariales, con campañas para fomentar el asociacionismo, facilitar la sostenibilidad de las organizaciones representativas como agentes clave en la interlocución, difusión y defensa del sector.",4
157,MADRID VERDE,4
158,"La Comunidad de Madrid necesita una apuesta decidida por las grandes transformaciones de España para las próximas décadas, y la transición ecológica de la economía es una de las más importantes. Como motor económico del país, Madrid tiene la mayor responsabilidad a la hora de conseguir una transición ecológica de su economía, que prime la sostenibilidad, la reducción de emisiones a la atmósfera y la apuesta por las energías renovables, entre otros desafíos.",4
159,"No nos olvidamos de la esencial contribución que debe llevarse a cabo desde el medio rural, que comparte con las grandes ciudades de la región el objetivo de proteger el entorno, fijar población para garantizar una producción sostenible y de calidad, y una cohesión territorial de los diferentes entornos de la región. Transición ecológica y biodiversidad",4
160,"Elaborar e impulsar un Plan de Recuperación Verde y una Estrategia Autonómica de Cambio Climático y Transición Ecológica, alineados con el Pacto Verde Europeo, el Marco Estratégico de Energía y Clima de España y la Ley de Cambio Climático y Transición Energética, que favorezca la transición ecológica justa y la mejora de la calidad ambiental y priorice los esfuerzos en aquellos sectores que puedan generar más empleo y crecimiento sostenible. Dicho Plan debe articularse sobre la base de los instrumentos financieros que el Estado ponga a disposición de la Comunidad de Madrid en el marco del Plan de Recuperación.  ",4
161,"Posicionar a la Comunidad de Madrid como una “región europea del hidrógeno”, esto es, hacer de la región un referente innovador en la transición hacia una economía del hidrógeno con objeto de avanzar hacia la descarbonización, en línea con las directrices de la Comisión Europea.",4
162,"Incorporar los criterios ambientales, sociales y de buen gobierno (ESG, Environmental, Social and Governance) en las políticas públicas y, en particular, en la contratación pública a través de las cláusulas sociales y ambientales, de calidad y de innovación que permite la Ley de Contratos del Sector Público.",4
163,"Derogar el actual protocolo marco de actuación durante episodios de alta contaminación por dióxido de nitrógeno (NO2) en la Comunidad de Madrid (Decreto 140/2017), para redactar otro fruto del consenso entre las diferentes administraciones locales.",4
164,"Desarrollar políticas efectivas de Compra Pública Verde y Socialmente Responsable, con el objetivo de que el 100% de los pliegos de condiciones de la Comunidad de Madrid incluyan cláusulas ecosociales, así como criterios de proximidad y estándares saludables y compatibles con el bienestar animal",4
165,"Elaborar un Programa de Empleo Verde que fomentará la creación de empleo sostenible, la creación de empleo en actividades como tratamiento y depuración de aguas residuales, gestión y tratamiento de residuos, producción de energías renovables, gestión de espacios naturales protegidos, de zonas forestales, servicios ambientales a empresas y entidades, así como educación e información ambiental y agricultura, ganadería y turismo ecológicos.",4
166,"En los municipios afectados por
la transición verde de la economía, promover Convenios de Transición Justa aprovechando el acuerdo marco firmado entre el Gobierno de España y los agentes sociales del sector.",4
167,"Desarrollar un Plan Estratégico Regional para la Protección del Patrimonio Natural y la Biodiversidad, como elemento básico para la protección y mejora de la biodiversidad en la Comunidad de Madrid, incluyendo un catálogo regional de hábitats de interés comunitario y prioritario en aplicación de la Directiva Europea de Hábitats.",4
168,"Adecuar la Ley 2/1991, para la protección y regulación de la fauna y flora silvestre de la Comunidad de Madrid, a la Ley estatal 42/2007, del Patrimonio Natural y de la Biodiversidad. Impulsar un programa específico para la recuperación de la masa forestal y arbolado afectados por el temporal Filomena.",4
169,"Regular y gestionar de forma más transparente la actividad cinegética y piscícola, por lo que elaboraremos, de manera participativa, una Ley de Caza y Pesca para la Comunidad de Madrid.",4
170,"Proteger, de manera efectiva, los espacios naturales protegidos de la Comunidad de Madrid. Se desarrollará un plan especial para promover la gestión integral de la Red Natura 2000 madrileña, y se estudiará la necesidad de establecer corredores ecológicos entre las distintas zonas protegidas.",4
171,Aprobar la Ley de Iluminación Nocturna Respetuosa para la reducción de la contaminación lumínica en la región de Madrid.,4
172,ENERGÍA,4
173,Aprobación de una Estrategia Energética de la Comunidad de Madrid con los siguientes puntos clave:,4
174,Se deben fijar objetivos de reducción de emisiones: un 50% para 2030 y de emisiones netas nulas para 2050.,4
175,"Se establecerán objetivos de reducción de consumo de energía primaria de un 40% en 2050, de forma que se incremente la eficiencia energética y el ahorro. Esta medida se acompañará de plan de eficiencia energética en todos los edificios públicos de la Comunidad de Madrid.",4
176,"Aumentar decididamente la penetración de renovables, fijando objetivos de incremento del 40 para 2035.",4
177,"Desarrollar una política de edificación de consumo cero de energía en los nuevos edificios, a la vez que ampliaremos las políticas y ayudas para la rehabilitación energética.",4
178,"La pobreza energética será una lucha prioritaria en el gobierno socialista. El derecho humano al agua y saneamiento definido en Naciones Unidas será una realidad en la región. Garantizar el derecho a la energía para que ningún madrileño en situación de necesidad pueda quedar sin un suministro mínimo la misma, así como sin suministro de agua.",4
179,"Impulsar nuevos modelos de negocio en el sector energético, como el fomento del autoconsumo y de las comunidades energéticas, para que los ciudadanos, empresas y ayuntamientos puedan pasar de consumidor a producto y actor principal del sistema eléctrico, gracias al diseño de ayudas específicas y de políticas fiscales positivas",4
180,"Potenciar una nueva movilidad sostenible desde todos los ámbitos. A nivel público, realizando inversiones para potenciar una red de transporte lejos de los combustibles fósiles, haciendo más sostenible nuestra red de transporte público y modos no motorizados de transporte, generando redes seguras para la movilidad peatonal y en bicicleta. A nivel institucional, incorporando a la flota de vehículos de la Comunidad de Madrid, opciones de emisiones cero o, en todo caso, inferiores a 80 g CO2/Km. Y, a nivel privado, poniendo a disposición del ciudadano ayudas para facilitar la penetración de vehículo eléctrico y desarrollando una red de recarga eléctrica en la región.",4
181,ESTRATEGIA TERRITORIAL,4
182,Aprobar un Plan de Inversión Regional que cuente con criterio objetivos para su asignación. Que esté participado por los municipios de la región y que priorice inversiones en actuaciones estratégicas orientadas a las necesidades concretas de los mismos.,4
183,"Potenciar la Estrategia para la Revitalización de los Municipios rurales, haciendo hincapié en el logro de la conectividad de todos los municipios y la mejora de la mejora de los servicios públicos.",4
184,"Ampliación del Parque Nacional de la Sierra de Guadarrama, del Parque Regional de los Cursos Bajos de los ríos Manzanares y Jarama (Sureste), del Parque Regional de la Cuenca Alta del río Manzanares y del Parque Regional Curso Medio del Río Guadarrama",4
185,"Incorporar a la legislación regional la imposibilidad de urbanizar el suelo que haya sufrido incendio forestal, durante 30 años, implementando la responsabilidad ambiental frente a las infracciones.",4
186,"Negociar con el Ayuntamiento de Madrid la aprobación de una Ley Autonómica de Capitalidad de la Ciudad de Madrid que regulará aspectos como la delimitación de competencias para maximizar la coordinación y evitar duplicidades entre las administraciones autonómica y municipal en materia urbanística, de vivienda, educativa, turística, cultural y de patrimonio histórico-artístico.",4
187,MEDIO RURAL Y AGRICULTURA,4
188,"Otorgar ayudas extraordinarias postCOVID-19 a agricultores, ganaderos e industria alimentaria a través de la concesión de subvenciones extraordinarias.",4
189,"Créditos a través de Avalmadrid para el sector primario. Mejorar las condiciones de financiación del sector con el fin de asegurar la viabilidad financiera de las explotaciones y empresas del sector primario madrileño, con la finalidad de contribuir a la revitalización y modernización del sector primario y sus infraestructuras",4
190,Elaborar una Ley de Fomento Sostenible de Agricultura y Ganadería que incluirá un plan específico de formación en las zonas rurales con el fin de promover actividades compatibles con la conservación del medio natural del sector ganadero y teniendo como prioridad la producción ecológica.,4
191,"Incrementar las ayudas a la incorporación de jóvenes agricultores y para la contratación de más investigadores en el campo madrileño. Incrementar también
la presencia de la mujer en la agricultura madrileña, de manera efectiva, haciendo que la titularidad compartida sea una realidad, con protección social del trabajo de las mujeres agricultoras y ganaderas en las explotaciones familiares agrarias.",4
192,"Fortalecer el Imidra (Instituto Madrileño de Investigación y Desarrollo Rural, Agrario y Alimentario) como elemento modernizador de la agricultura y ganadería madrileñas. Más investigación y más investigadores al servicio del campo madrileño.",4
193,"Poner en marcha programas de control de la fauna salvaje, y su relación con la ganadería extensiva, articulándose esta como auténtica gestora en aquellos espacios naturales madrileños que lo necesiten.",4
194,Poner en marcha una red de puntos de venta directa entre agricultores y ganaderos y los consumidores de la Comunidad de Madrid.,4
195,Crear estrategias de implantación y expansión de nuestras marcas en el ámbito de la producción y promoción de alimentos y de industrias agroalimentarias en la Comunidad de Madrid: Denominación de Origen protegida “Vinos de Madrid”; Denominación Geográfica “Chinchón”; Denominación de calidad “Aceitunas de Campo Real”; Marca de Garantía “Aceite de Madrid”; Indicación Geográfica Protegida “Carne de la Sierra de Guadarrama”; Productos Ecológicos Certificados; Carnes de Ávila” indicación geográfica supraautonómica; y Marca “M” producto certificado.,4
196,"Fortalecer el cuerpo de Agentes Forestales en la Comunidad de Madrid. Garantizando su estabilidad y la ampliación de efectivos para el desempeño de una mejor labor como agentes de la autoridad, junto con el acceso, formación y la promoción interna.",4
197,Potenciar las actividades de prevención de incendios forestales y garantizar la estabilidad y dotación adecuadas de las Brigadas Forestales. Cambiaremos el modelo de gestión de la prevención y de la extinción de incendios para ser más eficaces y mejorar las condiciones laborales de los trabajadores que trabajan en los retenes forestales.,4
198,"Promover deslocalizaciones en favor del medio rural, mediante bonificaciones impositivas que tengan como criterio “a menor
núcleo de población, mayor bonificación”, estableciendo escalas diferenciadoras entre municipios de menos de 100, 500, 1.000 y 2.500 habitantes.",4
199,GESTIÓN DEL AGUA,4
200,"Garantizar y blindar el carácter público del Canal de Isabel II y un mantenimiento e inversiones continuados de las instalaciones hídricas. Involucrar al Canal de Isabel II en los proyectos de energía renovable, incorporando proyectos de hidrógeno verde a los actuales de generación de energía eléctrica, biogás, cogeneración, microturbinas y paneles solares fotovoltaicos.",4
201,"Reinvertir una parte de los beneficios del Canal de Isabel II, con un plan de inversión continuado, en aquellos municipios y zonas de la Comunidad de Madrid afectados por las infraestructuras hidráulicas que gestiona el ente y que permiten el abastecimiento de agua en nuestra región.",4
202,"Potenciar la tarifa social de consumo de agua, impidiendo en todo momento la exclusión social en el acceso al agua.",4
203,Impulsar el riego y el mantenimiento de las instalaciones públicas con el objetivo de llegar al 100% del mismo con agua reciclada.,4
204,ECONOMÍA CIRCULAR,4
205,Elaborar un proyecto de Ley de Economía Circular que tenga en cuenta los siguientes aspectos:,4
206,"o La recuperación de materiales, de minerales críticos (litio, cobalto, tierras raras), reutilización de aparatos eléctricos y electrónicos, muebles, envases y textil, compostaje de los residuos orgánicos e incrementos de los porcentajes de reciclaje, poniendo en marcha sistemas de recogida que permiten la reutilización y aumentan la cantidad y calidad de los materiales recogidos, como los sistemas de devolución, depósito y retorno.",4
207,o La consideración de la economía circular como principio básico en sus procesos de gestión y principio rector de decisiones económicas,4
208,"o La búsqueda de mecanismos para que el capital público pueda atraer al capital privado
con la finalidad de conseguir los objetivos del desarrollo sostenible.",4
209,"Revisar la actual Estrategia Regional Sostenible de los Residuos de la Comunidad de Madrid 2017-2024, consensuando las medidas con los municipios para cumplir con los objetivos marcados por la UE de reciclaje, vertido y valorización de residuos.",4
210,"Puesta en marcha de un plan de localización de vertederos ilegales en la región, de acuerdo con los municipios",4
211,Aprobación de una Ley de desamiantado de la región elaborando un censo de infraestructuras públicas y privadas que mantienen construcciones con asbesto,4
212,Creación del Consorcio Regional de Residuos y financiación del 50% de las infraestructuras e inversiones necesarias para una correcta gestión circular de los residuos.,4
213,a. Puesta en marcha de mecanismos económico-fiscales de fomento de los comportamientos responsables y sostenibles de las empresas madrileñas.,4
214,"b. Puesta en marcha de programas de compra pública verde y socialmente responsable, poniendo en valor los criterios de proximidad y estándares saludables en la industria turística y hostelera.",4
215,"Cerrar la incineradora de Valdemingómez a la finalización de su vida útil, garantizando hasta entonces el acceso a los datos de emisiones en directo y continuo.",4
216,TRANSPORTE,4
217,"Desarrollar una Estrategia a medio plazo de Movilidad e Inversión en Infraestructuras de Transporte Público y de Metro de Madrid, que además de infraestructuras e instalaciones aborde el material rodante y los recursos humanos y fomente la intermodalidad.",4
218,"Reformar el Consorcio Regional de Transportes para mejorar la planificación, el control y el desarrollo del transporte público y llevar a cabo un nuevo reparto de la financiación del ente público.",4
219,Aprobar una Ley de Movilidad Sostenible con los siguientes objetivos:,4
220,Potenciar el transporte público colectivo.,4
221,Dotar de planes de movilidad urbana a los grandes municipios buscando la reducción de vehículos privados y la reducción de emisiones. ,4
222,Facilitar el transporte a personas con movilidad reducida.,4
223,El fomento de la instalación de puntos de recarga para vehículos eléctricos.,4
224,Mitigar los efectos del cambio climático.,4
225,Reestructurar el sistema de transporte público terrestre con las siguientes claves:,4
226,Abriendo nuevas líneas y rutas.,4
227,"Mejorando las conexiones entre
municipios.",4
228,Revisando el actual sistema de concesiones en líneas de autobuses con el fin de mejorar la eficacia y calidad del servicio que prestan actualmente.,4
229,"Poner en marcha el “billete anticontaminación”, consistente en la gratuidad del transporte público durante los episodios de alta contaminación en la región.",4
230,Trabajar en la implantación de un abono social en el transporte público madrileño y para la creación de un abono para las personas desempleadas de larga duración que no reciban prestación.,4
231,Ampliar el Abono Infantil hasta los 14 años.,4
232,Acelerar e impulsar junto con el Ministerio de Fomento la puesta en marcha del Plan de Cercanías para la Comunidad de Madrid.,4
233,Ampliar las conexiones urbanas e interurbanas a través de la bicicleta y promover la creación de puntos de aparcamiento de bicicletas en los principales nodos de la red.,4
234,Fomentar la renovación de flotas con vehículos limpios y combustibles y tecnologías más eficientes.,4
235,Negociar con el Ministerio de Fomento la implantación de Bus-Vao en todas las carreteras de ámbito estatal de entrada a la ciudad de Madrid.,4
236,Incorporación al presupuesto de la Comunidad de Madrid de la cantidad económica necesaria para la finalización de la infraestructura del tren Móstoles-Navalcarnero.,4
237,"Promover un convenio entre el Ministerio de Transportes, Movilidad y Agenda Urbana, la Comunidad de Madrid y el Ayuntamiento de Rivas, para construir el enlace de la M-50 en el municipio de Rivas Vaciamadrid.",4
238,"Promover un Pacto por la Movilidad Urbana Sostenible para integrar de manera justa al taxi y a las VTC en el sistema de transporte de las ciudades. El marco legal debe respetar las regulaciones sobre el equilibrio entre ambas modalidades, las obligaciones y características de servicio público, promover la digitalización del transporte, una competencia leal entre alternativas, una adecuada contribución fiscal de cada modalidad y la autonomía local para adaptar el marco regulatorio a la situación concreta de cada municipio.",4
239,"Crear el Área Metropolitana de Movilidad, que articulará eficazmente entre los municipios de la región las acciones y medidas en materia de infraestructuras, movilidad y regulación del transporte terrestre. En esta línea, estableceremos una homologación de medidas en todos los municipios madrileños durante los episodios de alta contaminación.",4
240,"Aprobar un programa de ayudas individualizadas a la movilidad eléctrica, energías renovables y a la transición energética justa.",4
241,"Generar un parque móvil eléctrico, tanto a profesionales como particulares.",4
242,"Fomentar las redes de recarga para vehículos eléctricos y eliminar barreras administrativas para la instalación de puntos de recarga, tanto por parte de los propietarios de las plazas de aparcamiento, como para la instalación de los puntos de recarga públicos por los operadores/ empresas que los acometan.",4
243,"Generar un parque regional de energía solar en los tejados de los edificios de la Comunidad de Madrid, promocionando el autoconsumo y la eficiencia energética.",4
244,Programa de subvención y financiación del autoconsumo en viviendas particulares.,4
245,Negociar la apertura del Metro las 24 horas los fines de semana.,4
246,"Iniciar los estudios y diseños para la construcción de una nueva línea circular de metro que una los barrios de nuevo desarrollo y periféricos: Las Tablas, Sanchinarro, Pinar del Rey,
Suances, Simancas, Las Rosas, Valdebernardo, Vallecas, Ciudad de los Ángeles, Carabanchel Bajo, Carabanchel Alto, Aluche, Ciudad de la Imagen, Somosaguas, Pozuelo, Aravaca, Ilustración, Mirasierra, Tres Olivos, Montecarmelo, Telefónica.",4
247,Acelerar y mejorar la financiación del plan de sustitución del amianto en la red de Metro.,4
248,"Plan de Seguridad del viajero en Metro, que incluya medidas de seguridad sanitaria, midiendo el CO2, la calidad del aire y sanitizar vagones diariamente, así como de refuerzo de la seguridad personal para reducir drásticamente los delitos e infracciones.",4
249,BIENESTAR ANIMAL,4
250,"Conseguir el “abandono cero” como objetivo paralelo e irrenunciable al “sacrificio cero”. Reformar la Ley 4/2016, de animales de compañía, adecuándola a la realidad de los ayuntamientos de la región, aprobando un reglamento consensuado con las asociaciones protectoras, veterinarios, profesionales y ayuntamientos.",4
251,Evaluar la creación de un portal público donde los refugios de animales puedan poner la información de los animales que tienen para ser adoptados y los ciudadanos interesados puedan contactar con ellos de manera fácil y hacer el seguimiento del proceso. ,4
252,Habilitar lugares para poder dejar a las mascotas durante periodos vacacionales y así evitar el abandono.,4
253,Regular el uso de artefactos pirotécnicos para preservar el bienestar de los animales domésticos más afectados por ellos. ,4
254,"Extender el método CES (Captura-Esterilización-Suelta) para las colonias felinas, de acuerdo con los ayuntamientos de la región. Recuperar las campañas oficiales de identificación y de vacunación antirrábica con precio subvencionado, y programas especiales para la esterilización de perros y gatos, de acuerdo con el Colegio de Veterinarios y los ayuntamientos de la región.",4
255,"Construir un segundo centro regional de protección animal en
el sureste de la región, aumentando, además, las subvenciones a los ayuntamientos para la ampliación de sus centros de protección y a las asociaciones protectoras de animales, que tan importante trabajo realizan en la región ante la ausencia del Gobierno de la Comunidad de Madrid.",4
256,Aprobar un programa de ayuda a los municipios de la Comunidad de Madrid para la adaptación de sus instalaciones a la Ley 4/2016 de protección de los animales de compañía de la región.,4
257,"Concertar con las clínicas veterinarias, a través del colegio profesional, un servicio para animales de compañía que son abandonados de manera sobrevenida (enfermedad, fallecimiento, problemas del propietario...). Una vez documentado, la Comunidad de Madrid se hará cargo de ellos. También para el tratamiento de enfermedades graves cuyos propietarios acrediten que no puedan afrontar económicamente los tratamientos.",4
258,Fomentar la mejora de las condiciones de vida de los animales de granja y laboratorio.,4
259,"MADRID DEL CONOCIMIENTO, DIGITAL E INNOVADOR",4
260,"Para lograr la recuperación económica de nuestra región, es imprescindible apostar por la educación, la formación, la ciencia, la innovación, la digitalización y la cultura. Ante este reto, Madrid tiene unas condiciones extraordinarias para atraer talento y convertir el conocimiento en una de sus señas de identidad, que la transforme en un motor social y económico.",4
261,"Por eso, los socialistas creemos que Madrid no puede dejar pasar las oportunidades que ofrece la transformación digital que se está produciendo a nivel mundial, ni los fondos que la Unión Europea ha destinado a estas materias. Apostamos porque esta transformación sea inclusiva en términos sociales y de género y combine derechos con prosperidad.",4
262,EDUCACIÓN Y FORMACIÓN PROFESIONAL,4
263,"Impulsar un Pacto Autonómico por la Educación con el objetivo de incrementar la calidad
de la educación madrileña con equidad y basado en una educación pública como garantía de la igualdad de oportunidades.",4
264,Establecer un incremento de la inversión educativa por alumno en la Comunidad de Madrid para acercarla a la media nacional. Se establece el objetivo de incrementar 25.000 nuevas plazas públicas en el sistema educativo madrileño.,4
265,"Incorporación de nuevo profesorado al sistema, sin prescindir del actual, con el objetivo de reducir las ratios y adecuar el número de alumnos por profesor en todos los niveles de la educación no universitaria.",4
266,"Poner en marcha un plan de choque de centros educativos dotado con más de 250 millones de euros para la construcción, ampliación y mejora de los mismos, así como asegurar sus accesibilidad, sostenibilidad y conexión a internet de alta velocidad y con un compromiso específico de acabar con la construcción por fases.",4
267,"Se pondrá en marcha un plan contra la segregación educativa, a tal fin se establecerán los siguientes ejes:",4
268,"Transparencia en los procesos de escolarización, adecuándolos a la Ley Orgánica de Educación, recuperando la presencia social en las comisiones de escolarización y teniendo en cuenta la situación laboral de las familias o a las familias monoparentales.",4
269,Recuperación e impulso de actividades de refuerzo para compensar las desigualdades.,4
270,"Aumento de las becas compensatorias, las becas de comedor y las becas de transporte.",4
271,"Un plan de atención a la diversidad e inclusión que permita desarrollar los marcos generales de una verdadera educación inclusiva en la región. A partir de él, y con los medios que añada al sistema, se han de realizar Planes en los centros educativose. Apoyo en forma de recursos a los centros educativos de acuerdo al perfil socioeconómico del alumnado.",4
272,"Poner en marcha un ambicioso programa de becas y ayudas a la educación, que cumplan sus objetivos sociales de acercar la educación a los que tienen menos oportunidades y que, por tanto, siempre serán en función de la renta. Las ayudas tendrán cobertura total para las rentas
más bajas y vulnerables. Se asegurará la gratuidad de libros, incluidos aquellos en soporte electrónico, al conjunto del alumnado de los centros sostenidos con fondos públicos, en especial a los estudiantes en situación de vulnerabilidad económica. Se realizará una reducción significativa de las tasas en todas las enseñanzas no obligatorias, que deben de calcularse en función de la renta, de manera que sean gratuitas para las familias o estudiantes más vulnerables.",4
273,"Incrementar las becas de comedor, de manera que cubran todo el periodo escolar y contemplen en los beneficiarios de precio reducido de comedor a aquellas familias que acrediten haber sido afectadas por desempleo, IMV, Expedientes de Regulación Temporal de Empleo o trabajadores autónomos con cese de actividad como consecuencia de la COVID-19. Se estimulará el modelo de aulas tempranas en los centros educativos de la región para mejorar la conciliación familiar y laboral, a la vez que se atiende al alumnado necesitado. Los comedores escolares permanecerán abiertos durante los periodos no lectivos, especialmente los vacacionales, asegurando que se combinan con actividades lúdicas y formativas. Se atenderán las necesidades de comedor del alumnado de secundaria.",4
274,"Puesta en marcha de un programa de refuerzo para el alumnado afectado por la pandemia, con 2.000 profesores de apoyo, préstamo de material informático y docente a todo el alumnado que lo precise y planes de apoyo asesorados por un equipo especializado que colaborará con los centros educativos para evitar que el impacto de la pandemia y la desigualdad en los centros dejen marca en las vidas de varias generaciones de niños y jóvenes.",4
275,"Para combatir la segregación escolar y fomentar el éxito educativo de todos los alumnos, aunando excelencia y equidad, la administración educativa regional de la Comunidad de Madrid aplicará y ampliará las intervenciones del Programa PROA+ impulsado por el Ministerio de Educación y Formación Profesional, destinado al refuerzo escolar y financiación de mejoras en las instalaciones y servicios de los centros educativos que atienden al alumnado más vulnerable. Ofreceremos desde los centros un refuerzo en forma de tutorías en horario extraescolar y grupos reducidos para los estudiantes
que hayan podido sufrir carencias o retrasos en el aprendizaje derivados de la docencia no presencial. Con el respaldo de más docentes y mejores medios (digitales, materiales y humanos) evitaremos que el impacto de la pandemia y la desigualdad en los centros dejen marca en las vidas de varias generaciones de niños y jóvenes.",4
276,"Aumentaremos la Red de Orientación en su cobertura y en su dotación con personal de distintos perfiles y suficiente para realizar su labor orientadora y de atención a la diversidad, así como para mejorar la presencia del profesorado especialista en los centros educativos, especialmente orientadores y PTSC, con el objetivo de converger en las ratios a las recomendaciones internacionales. También incrementaremos el profesorado de apoyo y especialista en los centros educativos públicos, para converger a ratios internacionales y reducción de la ratio efectiva de aquellas aulas que incluyan a alumnado con necesidades educativas especiales.",4
277,"Con el objetivo de mejorar la convivencia escolar, reformularemos las normativas existentes para que primen las políticas de prevención y la creación de climas escolares positivos, colaborativos y participativos frente a aquellas que prefieren la represión y los elementos punitivos. Es preciso trabajar en la corresponsabilidad mediante acuerdos, impulsar la figura de los mediadores y realizar encuentros para intercambio de experiencias de éxito en el ámbito de la convivencia y diseñar nuevas intervenciones quela favorezcan",4
