id,phrases
389,Garantizaremos la presencia igualitaria del deporte de las mujeres en los medios de comunicación públicos: el 50% del tiempo dedicado a retransmisiones deportivas de mujeres.
390,"Impulsaremos el cumplimiento de los requisitos de igualdad de genero en materia de comunicación, lenguaje no sexista, premios e imagen de la mujer en todos los eventos deportivos en la Comunidad de Madrid."
391,"Apoyaremos la formación de técnicos deportivos en todas las modalidades deportivas, especialmente entre los deportes de practica minoritaria, procurando que la formación incluya aspectos relacionados con los valores mas positivos del deporte: mediación, inclusión, no violencia, no discriminación."
392,Avanzaremos en el apoyo a las modalidades deportivas de practica minoritaria con el objetivo de equilibrar y diversificar la oferta deportiva.
393,Construiremos equipamientos de estos deportes o adaptaremos los ya existentes.
394,Se impulsarán acciones positivas en la concesión de subvenciones a las entidades con deportes de practica minoritaria.
395,"Crearemos la Comisión Madrileña contra la violencia, el racismo, el machismo, la xenofobia y la intolerancia en el deporte como órgano colegiado adscrito a la Consejería competente en materia de deporte, a través del cual se articularán las políticas autonómicas en este ámbito."
396,"Dicha Comisión realizara campanas de prevención, desarrollo de protocolos de actuación ente acoso o abuso sexual."
397,"Impulsaremos el desarrollo de planes y programas de fomento del deporte en los ámbitos laborales de las empresas, junto a los ayuntamientos y federaciones deportivas, como elemento de prevención de lesiones y enfermedades. "
398,Apertura de los patios de centros públicos educativos para su uso por parte de clubes deportivos y asociaciones.
399,"En territorios con déficit de instalaciones deportivas es una solución transitoria su puesta a disposición en adecuadas condiciones de vigilancia, limpieza, dinamización..."
400,Una Comunidad más feminista y diversa
401,Feminismos
402,"Durante la pandemia hemos visto cómo las desigualdades entre hombres y mujeres, lejos de desaparecer, se han hecho más evidentes."
403,"Los datos demuestran que las desigualdades persisten, y que las mujeres tienen que hacer mayores renuncias que repercuten en su acceso y presencia en el mundo laboral, en la natalidad, y en sus carreras profesionales, así como en la gestión y el uso de su tiempo libre."
404,"La violencia machista se ha vuelto un problema más complejo que requiere de recursos y nuevas medidas urgentes de acción. La conciliación en los hogares ha supuesto un verdadero reto para las familias y, en especial, para las mujeres, planteando nuevas problemáticas que es necesario abordar cuanto antes."
405,"Con el conjunto de medidas recogidas en este programa, pretendemos avanzar en la conquista de la igualdad entre mujeres y hombres, siendo este compromiso uno de los principios que van a vertebrar la acción de gobierno de Más Madrid."
406,Una propuesta que se inscribe en la voluntad de responder desde las políticas públicas a la demanda expresada por una gran mayoría social que viene reivindicado que tanto la igualdad como una sociedad libre de violencias machis-tas sean una prioridad para las instituciones.
407,"Nos comprometemos a empapar de feminismo nuestra práctica política, y esto significa que, además de las medidas que puedas encontrar bajo esta etiqueta, existen centenares de medidas en nuestro programa —en economía, urbanismo, educación, salud, administración abierta…— que son medidas feministas y que hacen que el programa en su conjunto avance en la misma dirección."
408,"Por todo ello, planteamos unos compromisos programáticos centrados en la prevención de la violencia machista y el apoyo a las mujeres víctimas y supervivientes de la violencia de género; compromisos para fomentar la corresponsabilidad en el reparto de los cuidados, y abordar los cuidados y la conciliación desde una perspectiva integral, la lucha contra la desigualdad económica y laboral entre mujeres y hombres, y la defensa de los derechos sexuales y reproductivos."
409,Violencias machistas
410,Madrid contra las violencias machistas.
411,"Reformar y ampliar la Ley de Violencia de Género 5/2005 de la Comunidad de Madrid para adaptarla a los requerimientos del Pacto de Estado, los convenios internacionales, así como para ampliar el concepto de violencia contra las mujeres incluyendo el feminicidio, ampliar la protección de los menores, las garantías de reparación para las víctimas y las garantías de aplicación de la ley."
412,Generar soluciones habitacionales y protocolos para facilitar el acceso y ampliar la Red de Atención de Violencia. Para todo ello se ampliará un 50% el presupuesto destinado.
413,"Plan de formación permanente para el profesorado, incluyendo contenidos de igualdad y prevención de violencia machista, así como información y talleres con alumnado y familias sobre los diferentes tipos de violencia de género."
414,"Plan para la formación integral de todo el personal de la judicatura de los juzgados de violencia sobre las mujeres de Madrid, junto a la puesta en marcha de las Unidades Integrales de Valoración Forense y la mejora y fortalecimiento de las oficinas de atención a la víctima."
415,"Aseguraremos la disponibilidad de los recursos de atención a víctimas de violencia de género, así como su accesibilidad, calidad y adaptabilidad, desde una metodología con enfoque de derechos humanos aplicado a las políticas públicas."
416,"Para todo ello, ampliaremos el presupuesto en un 75% y aumentaremos el número de plazas disponibles en los recursos, hasta asegurar la desaparición de las listas de espera para el acceso a la Red de Atención a Víctimas de Violencia."
417,Implementaremos acciones dirigidas a hombres para la promoción de la igualdad y prevención de las violencias machistas.
418,"Entre ellas, pondremos en funcionamiento un nuevo servicio de atención telefónica para hombres en crisis, buscando alternativas no violentas, canalizando a servicios que trabajen nuevas masculinidades, fomenten el cuidado y la empatía, para que puedan recibir el apoyo profesional necesario."
419,La financiación de estas acciones no podrá mermar la financiación de los programas contra las violencias machistas destinados a mujeres.
420,Llevaremos a cabo acciones de reconocimiento social y memoria para víctimas de violencia de género.
421,"Crearemos una red de 16 centros de crisis para víctimas de violencia sexual 24h/365 días, dando cumplimiento a los estándares europeos, que indican que es necesario un centro integral por cada 200.000 mujeres."
422,Desarrollaremos el «Plan operativo contra trata de seres humanos y otras violaciones de DD.HH. en contextos de prostitución».
423,"Desarrollemos una política pública que amplíe las acciones de prevención, detección y respuesta integral, incluyendo la ampliación de plazas de acogida a mujeres en situación de emergencia."
424,Aseguraremos el acceso a los centros de acogida de víctimas de trata a las mujeres con sus hijas/os menores.
425,Creación del Observatorio de la imagen de la mujer.
426,"Crearemos un servicio autonómico vinculado a la Consejería de Mujer, para revertir la imagen insana y engañosa de las mujeres y para impulsar modelos de belleza que no fomenten la anorexia y la bulimia."
427,"Crearemos una mesa de trabajo permanente, comprometiendo a los medios de comunicación para asegurar el adecuado enfoque en el tratamiento informativo sobre violencia de género, así como un marco de acuerdo para tratar la violencia simbólica y la imposición de cánones estéticos a las mujeres."
428,"Derechos para todas, todas con derechos"
429,"Ley de Igualdad CM. Una comunidad como Madrid, con los altos índices de desigualdad que tiene, no se puede permitir no tener una Ley de Igualdad que incorpore la perspectiva de género en todas las áreas de gobierno."
430,"Es imprescindible trabajar de manera transversal todo lo relacionado con la igualdad de género, ya que incide en todas las temáticas y en todas las políticas."
431,"La nueva Ley de Igualdad de la CM será un marco legislativo de primer orden para garantizar la igualdad de oportunidades entre hombres y mujeres en toda la región, y trabajaremos en base a diferentes ejes temáticos, incidiendo en: la inclusión obligatoria de planes de igualdad en todas las empresas de la CM, reducir la brecha salarial y ajustarla a la media europea, mejorando las condiciones laborales de los sectores más feminizados (empleos de cuidados, salud, sector turístico), ampliando la red de recursos de atención a la mujer, con la contratación de un 20% más de personal especializado en los puntos de igualdad y violencia, y con la creación de una nueva figura de técnica de igualdad para las oficinas de empleo, que garantice asesoría en materia de empleo especializada"
432,"en las problemáticas que sufren las mujeres, para garantizar su plena inclusión en el mercado de trabajo en igualdad de condiciones."
433,"Educación sexual para decidir, anticonceptivos para no abortar. Garantizaremos la coordinación de Igualdad o personal técnico especialista en igualdad en todos los centros educativos para impartir contenido sobre educación afectivo sexual en los colegios, realizando un convenio con entidades expertas y sindicatos para la aportación de recursos humanos docentes."
434,Aborto legal para no morir.
435,"Garantizaremos el acceso a la interrupción voluntaria del embarazo en la sanidad pública, mejorando las listas de espera y el acceso a los centros de planificación familiar y el derecho de las menores a interrumpir el embarazo sin el consentimiento de dos tutores o progenitores."
436,"Derecho al tiempo. Realizaremos un estudio sobre usos del tiempo en la Comunidad, elaborado por una entidad externa, con cuyos resultados se elabore un diagnóstico, y una propuesta de políticas públicas para corregir la desigualdad de género en usos del tiempo."
437,"Permiso retribuido por aborto. Instaremos al gobierno central para implementar un permiso retribuido de tres días pagado al 100%, para mujeres que sufran un aborto involuntario."
438,Lucha contra la pobreza menstrual. Impulsaremos una legislación en la Comunidad de Madrid para erradicar la pobreza menstrual de las madrileñas que se encuentran en contextos socioeconómicos vulnerables.
439,"Proponemos que los productos de higiene menstrual estén disponibles y sean gratuitos en edificios públicos, con el objetivo de que todas las mujeres en situación de pobreza tengan acceso a productos de higiene menstrual."
440,"El estigma en torno a la menstruación radica en el analfabetismo menstrual, que es un problema estructural de género y que hace referencia a una pobreza educativa, cultural y social que tanto mujeres como hombres padecemos debido a la falta de educación."
441,Este problema aborda desde la vergüenza que sienten las niñas cuando se encuentran menstruando hasta la imposibilidad de realizar determinadas tareas por el estigma que supone la menstruación.
442,"Con el objetivo de combatir el estigma menstrual, enseñar a tratar la menstruación de una forma integral (física y emocional) y de prevenir impactos en la salud de las mujeres, derivados de un uso inadecuado de los productos de higiene menstrual, impulsaremos formaciones en la materia para todos los alumnos y las alumnas que se encuentren cursando la educación obligatoria."
443,Derechos reproductivos.
444,"Mejoraremos la implantación de la Estrategia de Atención al Parto Normal, en el Sistema Nacional de Salud, generalizando la adhesión a los protocolos de actuaciones gestacionales y perinatales, protocolo de acceso libre a los padres en partos y nacimientos, protocolos de cesáreas acompañadas y protocolos piel con piel."
445,"Promoveremos una atención al puerperio adecuada en los centros de salud, con un plan integral de atención al postparto y apoyo a la lactancia materna con atención de matronas especializadas."
446,Incluiremos en el sistema sanitario de salud pública de la comunidad de Madrid la atención psicológica especializada para mujeres gratuita.
447,Derechos para todas.
448,Plan de rescate para trabajadoras en los márgenes del empleo. 
449,"Garantizar que ninguna mujer que se haya quedado sin recursos en el ámbito del trabajo sexual, y otros trabajos no regularizados, se quede sola."
450,"Garantizar una línea de ayudas económicas directas, atención psicológica y asesoramiento legal gratuitos y alternativa habitacional para todas las mujeres que se han quedado sin trabajo, sin vivienda y sin recursos en el ámbito del trabajo sexual y otros trabajos no regularizados."
451,Cuidados
452,Renta de cuidados. Para padres y madres que tengan que reducirse la jornada laboral por cuidado de menores o personas dependientes a cargo siempre que se produzcan situaciones extraordinarias como la crisis climática que fuerza el cierre de los colegios o la continuación de la crisis sanitaria.
453,Es necesario que el Gobierno ponga medidas paralelas al cierre de los colegios para garantizar que los cuidados no son un sálvese quien pueda.
454,"La renta cubrirá hasta el 50% del salario permitiendo una reducción de la jornada laboral del 50%, en caso de familias con dos progenitores y un 100% en caso de familias monoparentales."
455,La reducción de jornada para acceder a la renta será siempre dividida entre los dos progenitores si los hubiera.
456,Derecho a ser cuidadas y cuidados con derechos.
457,Fortalecer y mejorar los servicios públicos relacionados con los cuidados.
458,"Mejorar el acceso a los servicios públicos, las instalaciones y las condiciones laborales de los y las trabajadoras de dichos servicios, poniendo en el centro y dando valor al derecho a ser cuidado y a cuidar en condiciones dignas."
459,"Para ello, proponemos ayudas directas para las trabajadoras de hogar en situación de desempleo, garantizar que las trabajadoras de hogar y personal profesional de cuidados obtengan el certificado socio sanitario."
460,"Aumento presupuestario progresivo de la partida de dependencia hasta acabar con la lista de espera, exigiendo al Estado el aporte del 50% de la misma, y agilización de los trámites para recibirla."
461,"Crearemos una red de atención a las cuidadoras y cuidadores habituales de personas dependientes, que ofrezca servicios de apoyo psicológico y orientación en recursos, favoreciendo la creación de redes formales e informales de apoyo a las cuidadoras familiares."
462,"Impulsaremos la creación de espacios de encuentro y convivencia intergeneracional, utilizando espacios públicos infrautilizados o por rehabilitar."
463,"Universalizaremos la accesibilidad a campamentos en periodos vacacionales, unificando criterios, aumentando las plazas disponibles y facilitando el sistema de solicitud."
464,"Crearemos un servicio público de cuidadores y cuidadoras para la infancia al que podrán acceder de forma gratuita las familias con rentas bajas y las familias monoparentales; en otros casos, este servicio tendrá un coste proporcional a la renta del hogar."
465,Desarrollaremos una red de recursos de ocio para niños y niñas de «casas grandes» y «parques de Invierno».
466,"Transformaremos edificios públicos para ofrecerlos al juego de los niños y niñas, desde los 0 hasta las 12 años, creando una red de espacios comunitarios de acogida a todas las familias, donde puedan interaccionar y vincularse al compartir experiencias de juego y relación, sirviendo también a los adultos como espacio para compartir cuestiones relacionadas con la crianza y el cuidado de los menores a cargo."
467,"Crearemos una red de espacios de ocio comunitario para adolescentes de 12 a 16 años y crearemos nuevas áreas de ocio en espacio abierto, en los parques, adaptadas a las necesidades de los niños y niñas a partir de esa edad (8 años)."
468,"Desarrollaremos campañas específicas que propicien el cambio cultural necesario para que la corresponsabilidad en el cuidado, entre hombres y mujeres, sea asumida socialmente."
469,"Procuraremos cambios en los espacios físicos, que faciliten que las tareas de cuidado las realicen indistintamente mujeres u hombres, por ejemplo, haciendo que los cambiadores para bebés se ubiquen en espacios neutros, evitando vincular los cambiadores con los baños de mujeres."
470,"Implantaremos medidas para la formación del profesorado (reconociendo créditos de formación para promover su participación), facilitando herramientas digitales útiles para la implementación de la perspectiva de género en las aulas, mejorando las estructuras físicas de los centros educativos que faciliten la coeducación («patios inclusivos»), haciendo una revisión feminista de contenidos de los libros de texto para dar a las mujeres el espacio que merecen."
471,Empleo
472,"Desarrollaremos planes de formación y reciclaje profesional para mujeres, haciendo especial hincapié en la brecha digital, e implementaremos ayudas económicas directas para mujeres pertenecientes a los colectivos laborales más feminizados y precarizados que se han visto más fuertemente afectadas por la pandemia."
473,"Desarrollaremos un plan autonómico para mejorar la racionalización horaria y la conciliación, tanto en el sector público como en el privado. y promoveremos pactos locales por el derecho al tiempo, para fomentar dichas medidas a nivel municipal."
474,"Realizaremos asesoramiento y formación a pequeñas y medianas empresas para implantar la conciliación como eje en sus políticas, colaborando en la elaboración de planes de igualdad y en la implantación de medidas que favorezcan la conciliación (horarios flexibles, teletrabajo, horarios racionales, control de horas extraordinarias…)."
475,"Promoveremos un plan de profesionalización de la labor de cuidado, en cooperación con otras consejerías, que contemplará tanto el reconocimiento como experiencia profesional del cuidado no profesional de dependientes como su posible remuneración y estrategias de transición profesional."
476,Crearemos una mesa de diálogo con los agentes sociales para lograr acuerdos en las empresas para reducir la brecha salarial.
477,LGTBI+
478,"El programa LGTBI+ de Más Madrid, actualizado con respecto al que presentamos en 2019, da respuesta a la creciente preocupación del colectivo ante la amenaza real de un retroceso en sus derechos."
479,"Gira en torno al desarrollo de las leyes trans y contra la LGTBIfobia que ya existen, pero que el gobierno de la Comunidad de Madrid no ha tenido interés en desarrollar."
480,"Ofrece medidas concretas para mejorar la vida de las personas LGTBI+ de nuestra región, prestando especial atención a las personas trans, uno de los colectivos más vulnerables de nuestra sociedad."
481,Desarrollo normativo y cumplimiento de la Ley 3/2016. Educación en diversidad afectivo-sexual y de identidad de género y plan integral contra LGTBIfobia en las calles. 
482,Se concreta en los siguientes puntos:
483,"Aprobar, con la participación de la comunidad educativa y de las entidades LGTBI+, y con la conformidad del Consejo LGTBI+ de la Comunidad de Madrid, la Estrategia integral educativa que regule y desarrolle la protección integral de las personas LGTBI+ en el ámbito educativo."
484,"En esta han de constar tanto las medidas específicas de prevención e intervención en contra del acoso lgtbifóbico que puedan sufrir todas las personas que forman parte de la comunidad educativa, y en todos los niveles educativos; como el desarrollo de contenidos curriculares e investigación sobre las realidades y experiencias de las personas LGTBI+ en los espacios educativos madrileños."
485,"Garantizar la protección de las personas LGTBI+ en el ámbito educativo en el medio rural con un plan especial de visibilización, prevención y protección, como consecuencia del desarrollo de la Estrategia Integral educativa."
486,"Elaborar informes e investigaciones sobre la realidad, incidencia y causas del acoso lgtbifóbico en los espacios formativos de la Comunidad de Madrid para, a partir de esos datos, diseñar políticas públicas eficaces y específicas contra el acoso, la violencia y la discriminación que sufren las personas LGTBI+ en estos ámbitos."
487,Todo ello impulsado desde la Subdirección General de Atención a la Diversidad de Género (Dirección General de Igualdad).
488,"Elaborar un plan integral de seguridad y protección en las calles de las personas LGTBI+ que, a través de la sensibilización y formación a los cuerpos y fuerzas de seguridad, y a la sociedad en general."
489,"Se llevará a cabo con la realización de campañas institucionales de prevención e información sobre los derechos de las personas LGTBI+, además del proceso de denuncia de situaciones de lgtbifobia y mediante la elaboración de instrucciones y reglamentos que permitan desarrollar completamente la ley y garanticen la protección y libertad de las personas LGTBI+."
490,"Crear y poner en marcha el Consejo LGTBI+ de la Comunidad de Madrid como un espacio de participación ciudadana superior en materia de derechos y deberes de las personas LGTBI+, y como órgano consultivo de las Administraciones de la Comunidad Autónoma que inciden en este ámbito."
491,Ley trans madrileña: desarrollo normativo y cumplimiento de la Ley 2/2016 para la mejora en la atención sanitaria y
492,de oportunidades laborales para las personas trans.
493,"Garantizaremos la protección del derecho a la salud física, mental, sexual y reproductiva de las personas trans, así como la defensa de oportunidades laborales de las personas trans para luchar contra la vulnerabilidad y la discriminación que sufren en nuestra sociedad, algo que pone en riesgo su salud y bienestar y limita gravemente su derecho al libre desarrollo de la personalidad y la creación de un proyecto vital propio."
494,Para ello:
495,"Garantizaremos el derecho de las personas trans a ser atendidas en proximidad formando a las personas profesionales sanitarias de atención primaria para que las personas trans puedan recibir la atención en su centro de salud con garantías, sin estigma y con plena protección de sus derechos, dictando desde la Consejería las órdenes necesarias para que así se garantice."
496,"Garantizaremos el acceso permanente de las personas trans a la medicación y tratamientos hormonales, arbitrando las medidas pertinentes que eviten el desabastecimiento de la medicación y la consiguiente interrupción involuntaria del tratamiento con medidas específicas a tal efecto."
497,Desarrollaremos un plan específico de atención y protección sanitaria de las personas trans en el ámbito rural con formación y recursos dirigidos a las personas profesionales sanitarias que realizan su labor en este entorno.
498,"Desarrollaremos políticas públicas que incentiven económicamente la contratación de personas trans y un plan de difusión de las mismas para luchar contra el desempleo y el empleo en situación irregular de las personas trans, el cual impide su acceso a sistemas de protección social y las expone potencialmente a situaciones de extrema vulnerabilidad en contextos de crisis económica o en casos de enfermedad o vejez que impliquen un cese de esa actividad."
499,Descentralización en la dispensación de la Profilaxis Pre-Exposición (PrEP) y servicios de salud sexual de Sandoval.
500,"Desde que el Sistema Nacional de Salud financia el tratamiento con Profilaxis Pre-Exposición (PrEP), el Centro de Salud Sandoval es el único autorizado por la Comunidad de Madrid que la dispensa a quien así lo quiera y cumpla los requisitos."
501,"A causa de la pandemia y la falta de recursos, tanto humanos como económicos, la lista de espera para acceder al programa de PrEP se sitúa por encima de los 500 pacientes; lo que supone una lista de espera de más de 4 meses."
502,Ante la falta de voluntad política para trabajar contra el VIH y para mejorar los servicios asistenciales en torno a las ITS proponemos:
503,"Crear equipos con formación específica en contenidos epidemiológicos, preventivos, clínicos y psicosociales en relación al VIH y otras ITS , distribuidos por diferentes puntos de la CdM."
504,Introducir en el programa PrEP a los profesionales de Atención Primaria y a las Unidades de Atención especializada en VIH de los hospitales.
505,Contratación de más profesionales de la salud para que el Centro de Salud Sandoval pueda abrir por las tardes.
506,"Creación e impulso de programas de prevención ante el incremento de otras ITS debido a la pérdida de miedo al SIDA derivado del uso de PrEP, el consumo de drogas en torno al sexo y a la facilidad de encontrar parejas sexuales a través de apps."
507,Colaboración con el Ayuntamiento de Madrid para incluir al Centro de Salud Montesa en el programa PrEP.
508,Veto para pactos de gobierno a partidos políticos que fomenten el odio hacia el colectivo LGTBI+.
509,"No llegaremos a pactos de gobierno que incluyan o que estén apoyados por partidos políticos que fomenten el odio hacia las personas LGTBI+, atendiendo como referencia fundamental los Principios de Yogyakarta."
510,Protocolo para el cambio de nombre del personal autonómico en procesos de transición sexual y/o de género en la Administración de la Comunidad de Madrid y sus Organismos Autónomos.
511,"Crearemos un protocolo para posibilitar el cambio de nombre de los empleados trans del sector público de la Comunidad de Madrid en toda la documentación, bases de datos y registros de la Administración, incluyendo a trabajadores fijos, indefinidos y eventuales."
512,Formación de trabajadores públicos y protocolos sobre diversidad afectivo-sexual y de identidad de género.
513,"Ofreceremos cursos a trabajadores públicos, especialmente a los y las profesionales de la sanidad, educación y fuerzas de seguridad."
514,"Además, propondremos contenidos obligatorios en carreras universitarias y módulos de formación profesional y desarrollaremos protocolos sobre diversidad afectivo-sexual."
515,"Adaptar todos los formularios, y comunicación administrativa, a la diversidad sexual y de género, expresión de género y familiar, con la incorporación de una tercera casilla destinada a las personas que se definan como no binarias."
516,Elaboraremos una instrucción que regule el cambio de los formularios y la comunicación administrativa en todas las Consejerías. Modificaremos los modelos de solicitud e instancias a procedimientos en la Administración Pública madrileña para que se recoja también el género no binario.
517,Igualdad y no discriminación en el trabajo para personas LGTBI+.
518,Fomentaremos la igualdad y la no discriminación en el empleo en colaboración con el tejido empresarial de la Comunidad de Madrid mediante la firma de convenios.
519,"Asimismo, fomentaremos, con los colegios profesionales, la formación y actualización de leyes y contenidos que les afecten en su trabajo respecto al colectivo LGTBI+."
520,Garantía de trato igualitario y digno a mayores LGTBI+.
521,"Adoptaremos medidas para el trato igualitario de mayores LGTBI+ en residencias, centros de día y lugares de ocio, y especial apoyo a los proyectos sociales de la sociedad civil destinados a atender a los mayores LGTBI+."
522,Apoyo institucional al Orgullo LGTBI+ en la Comunidad de Madrid.
523,Promoveremos y potenciaremos el Orgullo LGTBI+ en la Comunidad de Madrid y ofreceremos el máximo apoyo institucional a los organizadores del mismo.
524,"Situar el Orgullo LGTBI+ como una de las máximas expresiones de los valores de la Comunidad de Madrid, extendiéndose al máximo número de municipios."
525,Creación del Centro de Documentación y Memoria Democrática LGTBI+ de la Comunidad de Madrid.
526,"Pondremos en funcionamiento el Centro de Documentación y Memoria Histórica LGTBI+ de la Comunidad de Madrid, estando coordinado con el sistema de Red de Bibliotecas Municipales de Madrid y Filmoteca de Madrid, en cumplimiento de la Ley 3/2016."
527,Apoyo a la consolidación de un tejido cultural LGTBI+ en la Comunidad de Madrid.
528,"Apoyaremos y promoveremos la consolidación de un tejido cultural LGTBI+ que incluya actividades de muestra y representación, así como otras que impliquen la participación ciudadana, poniendo de manifiesto el valor de la cultura como factor educativo y colaborativo por los diferentes municipios de la CM."
529,Inclusión de la diversidad LGTBI+ en los contenidos de Telemadrid.
530,"Garantizaremos que Telemadrid dé cabida en su programación a la diversidad sexual y de género, realizando campañas de no discriminación y visibilización."
531,Plan integral contra la discriminación de las personas LGTBI+ y para la plena inclusión de las personas trans en el deporte.
532,"Desarrollaremos los protocolos contra la discriminación y el acoso en el deporte y para la protección de las personas LGTBI+ que recoje el artículo 48 de la ley 3/2016; contando para ello con la participación de las Federaciones deportivas madrileñas, las entidades deportivas y asociaciones LGTBI+ en el ámbito del deporte, organizadores de competiciones y otros agentes deportivos de la región."
533,"Asimismo, pondremos en marcha el Observatorio Regional para la Deportividad, la Diversidad y contra la Discriminación en el Deporte de la Comunidad de Madrid."
534,Plan integral de atención a las personas LGTBI+ en situación de calle o sinhogar en la Comunidad de Madrid.
535,"Crearemos un plan integral que cuente con fondos suficientes para crear recursos habitacionales y un proyecto de acompañamiento, atención y asesoramiento integral a las personas LGTBI+ en situación de calle o sin hogar, en especial si son personas migrantes, solicitantes de asilo o personas trans."
536,Una Comunidad más verde
537,La Comunidad de Madrid necesita una estrategia integral para hacer de ella una región sostenible y ponerla a la vanguardia en materia de innovación.
538,"En pleno siglo XXI, ante el desafío del cambio climático y en plena pandemia del coronavirus esto no puede más que aplicarse mediante un gran acuerdo verde que ponga en el centro la salud de las personas y la preservación del medio ambiente."
539,Porque ante la crisis ecológica no hay plan B: solo tenemos un planeta.
540,"A pesar de décadas de desidia ambiental, expolio natural y espe-culación urbanística, la Comunidad de Madrid tiene las condiciones económicas, tecnológicas y humanas para convertir el desafío medioambiental al que nos enfrentamos en la guía que oriente la transformación económica, social y productiva de nuestra región."
541,"Por eso nuestra apuesta programática es verde desde su misma raíz, para emprender la transición ecológica de nuestra economía e impulsar el empleo, la productividad, el transporte y la ordenación del territorio desde este nuevo paradigma."
542,"Un plan de modernidad, basado en la innovación tecnológica, pero también en la búsqueda de una vida buena, sencilla y cercana, que beneficie a la gran mayoría de ciudadanos y ciudadanas y nos reconcilie con nuestro entorno."
543,"Madrid debe liderar con su ejemplo la necesaria transformación eco-lógica de nuestra sociedad, y para ello vamos a contar con la inestimable aportación de los Fondos de Recuperación y Resiliencia de la Unión Europea."
544,"La descarbonización y la economía circular tienen la potencialidad para cambiar toda nuestra estructura productiva, pero también necesitamos una gran actualización legislativa que nos ponga a la altura de las demás Comunidades Autónomas y de Europa."
545,"Han sido muchos años de pereza institucional deliberada por parte de los gobiernos del Partido Popular, para favorecer la especulación y explotación insostenible de los recursos naturales por parte de intereses privados, frente a la protección del interés general de todos los madrileños y madrileñas."
546,"El PP nos ha dejado a la cola de España y Europa en materia de lucha contra el cambio climático y la contaminación, la gestión de los residuos y las aguas residuales, la transición energética, el urbanismo sostenible, la agricultura o la conservación de la biodiversidad."
547,Pero desde Más Madrid vamos a cambiar eso.
548,Transición energética
549,"Uno de los ejes centrales para una transición energética es encaminar a nuestra Comunidad hacia una matriz energética totalmente descarbonizada para el año 2040, lo que no solo servirá para mejorar la sostenibilidad y la salud de nuestro entorno, sino que además será una palanca crucial de creación de empleo, activación económica y reequilibrio territorial."
550,Por ello:
551,"Elaboraremos la Ley de Cambio Climático y Transición Ecológica, que fijará objetivos de reducción de emisiones del 55% para 2030 comparado con 1990 y emisiones netas nulas para 2040; así como objetivos de reducción de consumo de energía primaria de un 40% en 2050; y el objetivo de que la mayor parte de la energía que consumimos la produzcamos a través de renovables."
552,Desarrollaremos el Plan «Va a salir el Sol» como instrumento de captación de fondos europeos para fomentar el sector de la energía solar fotovoltaica en nuestra región como fuente de empleo y modernización económica.
553,A través de dicho plan:
554,"Invertiremos en instalaciones fotovoltaicas de autoconsumo en los centros educativos, hospitales y otras infraestructuras públicas con el objetivo de ahorrar energía, ahorrar dinero a medio plazo a las administraciones y servir como tracción al sector."
555,Estableceremos líneas de ayudas a la innovación en empresas madrileñas del sector.
556,Fomentaremos el autoconsumo colectivo.
557,Introduciremos el autoconsumo compartido en todas las promociones de vivienda pública.
558,Obligaremos a introducir el autoconsumo en cualquier promoción de obra nueva y en edificios de más de 1000 m2.
559,Impulsaremos un aumento sustancial de las subvenciones directas al autoconsumo fotovoltaico industrial de PYMES que esté a la altura de nuestro PIB.
560,"Simplificaremos y unificaremos la tramitación de las obras de autoconsumo en toda la Comunidad: ventanilla única, comunicación previa en edificios no catalogados o que no sean patrimonio."
561,Estableceremos criterios claros y un sistema de zonificación para que las plantas fotovoltaicas en suelo sean respetuosas con la biodiversidad y el paisaje.
562,Contrataremos energía eléctrica 100% renovable certificada en todos los edificios administrativos y red viaria de la Comunidad de Madrid.
563,"Replicaremos la experiencia del Plan MADRE, desarrollado por el Ayuntamiento de Madrid, desde la Comunidad de Madrid, en colaboración con los ayuntamientos, tanto en su diseño, su ejecución y su financiación como su evaluación."
564,"Esto nos conducirá a desarrollar un plan de rehabilitación de viviendas autonómico para toda la legislatura en base a criterios de eficiencia energética y accesibilidad, que sirva como palanca de transformación y mejora de los entornos urbanos, pero también garantizando que las viviendas rehabilitadas con dinero público no contribuyen al aumento de los precios de alquiler y venta en las zonas rehabilitadas, comprometiendo a los usuarios a una cesión de uso temporal del inmueble a un precio regulado."
565,Desarrollaremos la Ley de Democracia Energética como instrumento principal para luchar contra la pobreza energética poniendo el autoconsumo individual y colectivo en el centro de dicha estrategia.
566,"Estableceremos líneas de financiación a municipios de menos de 10.000 habitantes para la instalación de alumbrado público de bajo consumo, alta eficiencia o autoabastecido con placas solares."
567,Implementaremos medidas de control de la contaminación lumínica en las vías públicas y de control del gasto energético en la red viaria y los edificios de titularidad pública.
568,"Crearemos la Oficina Ciudadana de Transición Energética, cuya tarea será convertir a la ciudadanía madrileña en un actor clave en la transición energética mediante el asesoramiento y acompañamiento."
569,"Estableceremos un plan de eficiencia energética en el parque de edificios públicos de la Comunidad de Madrid, que incluya impulsar auditorías energéticas y procedimientos de rehabilitación para conseguir que dichos edificios puedan ser certificados como de consumo energético casi nulo."
570,Elaboraremos y pondremos en marcha un plan de transición de la flota pública regional a vehículos propulsados por sistemas eléctricos y nuevas tecnologías y/o combustibles alternativos más eficientes.
571,"Estableceremos líneas de ayudas para la electrificación de vehículos dirigidas a los vehículos que más kilómetros realizan, especialmente de PYMES y autónomos."
